label,subject_id,ax_mean,ax_std,ax_var,ax_rms,ax_peak_to_peak,ax_max,ax_min,ax_median,ax_skew,ax_kurtosis,ax_zero_cross_rate,ax_sma,ax_iqr,ax_autocorr_lag1,ax_dominant_freq,ax_spectral_centroid,ax_spectral_entropy,ax_energy_low,ax_energy_mid,ax_energy_high,ax_spectral_bandwidth,ax_spectral_flatness,ax_spectral_rolloff,ax_peak_count,ay_mean,ay_std,ay_var,ay_rms,ay_peak_to_peak,ay_max,ay_min,ay_median,ay_skew,ay_kurtosis,ay_zero_cross_rate,ay_sma,ay_iqr,ay_autocorr_lag1,ay_dominant_freq,ay_spectral_centroid,ay_spectral_entropy,ay_energy_low,ay_energy_mid,ay_energy_high,ay_spectral_bandwidth,ay_spectral_flatness,ay_spectral_rolloff,ay_peak_count,az_mean,az_std,az_var,az_rms,az_peak_to_peak,az_max,az_min,az_median,az_skew,az_kurtosis,az_zero_cross_rate,az_sma,az_iqr,az_autocorr_lag1,az_dominant_freq,az_spectral_centroid,az_spectral_entropy,az_energy_low,az_energy_mid,az_energy_high,az_spectral_bandwidth,az_spectral_flatness,az_spectral_rolloff,az_peak_count,gx_mean,gx_std,gx_var,gx_rms,gx_peak_to_peak,gx_max,gx_min,gx_median,gx_skew,gx_kurtosis,gx_zero_cross_rate,gx_sma,gx_iqr,gx_autocorr_lag1,gx_dominant_freq,gx_spectral_centroid,gx_spectral_entropy,gx_energy_low,gx_energy_mid,gx_energy_high,gx_spectral_bandwidth,gx_spectral_flatness,gx_spectral_rolloff,gx_peak_count,gy_mean,gy_std,gy_var,gy_rms,gy_peak_to_peak,gy_max,gy_min,gy_median,gy_skew,gy_kurtosis,gy_zero_cross_rate,gy_sma,gy_iqr,gy_autocorr_lag1,gy_dominant_freq,gy_spectral_centroid,gy_spectral_entropy,gy_energy_low,gy_energy_mid,gy_energy_high,gy_spectral_bandwidth,gy_spectral_flatness,gy_spectral_rolloff,gy_peak_count,gz_mean,gz_std,gz_var,gz_rms,gz_peak_to_peak,gz_max,gz_min,gz_median,gz_skew,gz_kurtosis,gz_zero_cross_rate,gz_sma,gz_iqr,gz_autocorr_lag1,gz_dominant_freq,gz_spectral_centroid,gz_spectral_entropy,gz_energy_low,gz_energy_mid,gz_energy_high,gz_spectral_bandwidth,gz_spectral_flatness,gz_spectral_rolloff,gz_peak_count,mx_mean,mx_std,mx_var,mx_rms,mx_peak_to_peak,mx_max,mx_min,mx_median,mx_skew,mx_kurtosis,mx_zero_cross_rate,mx_sma,mx_iqr,mx_autocorr_lag1,mx_dominant_freq,mx_spectral_centroid,mx_spectral_entropy,mx_energy_low,mx_energy_mid,mx_energy_high,mx_spectral_bandwidth,mx_spectral_flatness,mx_spectral_rolloff,mx_peak_count,my_mean,my_std,my_var,my_rms,my_peak_to_peak,my_max,my_min,my_median,my_skew,my_kurtosis,my_zero_cross_rate,my_sma,my_iqr,my_autocorr_lag1,my_dominant_freq,my_spectral_centroid,my_spectral_entropy,my_energy_low,my_energy_mid,my_energy_high,my_spectral_bandwidth,my_spectral_flatness,my_spectral_rolloff,my_peak_count,mz_mean,mz_std,mz_var,mz_rms,mz_peak_to_peak,mz_max,mz_min,mz_median,mz_skew,mz_kurtosis,mz_zero_cross_rate,mz_sma,mz_iqr,mz_autocorr_lag1,mz_dominant_freq,mz_spectral_centroid,mz_spectral_entropy,mz_energy_low,mz_energy_mid,mz_energy_high,mz_spectral_bandwidth,mz_spectral_flatness,mz_spectral_rolloff,mz_peak_count,acc_mag_mean,acc_mag_std,acc_mag_var,acc_mag_rms,acc_mag_peak_to_peak,acc_mag_max,acc_mag_min,acc_mag_median,acc_mag_skew,acc_mag_kurtosis,acc_mag_zero_cross_rate,acc_mag_sma,acc_mag_iqr,acc_mag_autocorr_lag1,acc_mag_dominant_freq,acc_mag_spectral_centroid,acc_mag_spectral_entropy,acc_mag_energy_low,acc_mag_energy_mid,acc_mag_energy_high,acc_mag_spectral_bandwidth,acc_mag_spectral_flatness,acc_mag_spectral_rolloff,acc_mag_peak_count,gyro_mag_mean,gyro_mag_std,gyro_mag_var,gyro_mag_rms,gyro_mag_peak_to_peak,gyro_mag_max,gyro_mag_min,gyro_mag_median,gyro_mag_skew,gyro_mag_kurtosis,gyro_mag_zero_cross_rate,gyro_mag_sma,gyro_mag_iqr,gyro_mag_autocorr_lag1,gyro_mag_dominant_freq,gyro_mag_spectral_centroid,gyro_mag_spectral_entropy,gyro_mag_energy_low,gyro_mag_energy_mid,gyro_mag_energy_high,gyro_mag_spectral_bandwidth,gyro_mag_spectral_flatness,gyro_mag_spectral_rolloff,gyro_mag_peak_count,mag_mag_mean,mag_mag_std,mag_mag_var,mag_mag_rms,mag_mag_peak_to_peak,mag_mag_max,mag_mag_min,mag_mag_median,mag_mag_skew,mag_mag_kurtosis,mag_mag_zero_cross_rate,mag_mag_sma,mag_mag_iqr,mag_mag_autocorr_lag1,acc_corr_ax_ay,acc_corr_ax_az,acc_corr_ay_az,gyro_corr_gx_gy,gyro_corr_gx_gz,gyro_corr_gy_gz,mag_corr_mx_my,mag_corr_mx_mz,mag_corr_my_mz,acc_gyro_corr,jerk_mag_mean,jerk_mag_std,jerk_mag_max,acc_vertical_ratio,gyro_pitch_ratio,mag_heading_std
5,S02,9.397992,3.669055,13.461964,10.088816,18.754097,23.084541,4.330445,8.277827,1.5394176,2.139752,0.0625,9.397992,4.2077217,0.8716296,1.5625,3.4178226,0.3808289,7.2962066e-05,0.061556775,0.009178144,4.8618355,0.001699707,0.0,0.0,0.23534581,1.7095321,2.9225001,1.7256557,12.221542,6.774838,-5.4467044,0.29052538,-0.086872205,2.7043183,0.1171875,1.2278445,1.6430167,0.7210006,0.78125,6.9329433,2.8880568,0.20329735,0.19936027,0.5602447,4.9851284,0.0744945,8.59375,6.0,1.5551307,0.8961091,0.80301154,1.794838,4.9974556,3.5885246,-1.4089311,1.5328363,-0.067332715,0.06924232,0.1328125,1.5866022,1.1749423,0.6457974,3.125,5.6140513,0.87009764,0.024953796,0.055734932,0.061170723,6.1296287,0.028482702,0.0,0.0,-5.9588428,20.829174,433.85446,21.66477,105.90599,33.17857,-72.72742,-3.5936775,-0.75595206,0.71570224,0.109375,16.605076,27.023293,0.9128483,1.5625,4.3927464,2.4655056,0.22022499,0.53037333,0.10871648,4.2665024,0.023656484,3.90625,2.0,3.1617389,16.695393,278.73615,16.992138,76.4828,36.5927,-39.8901,3.004525,-0.37553254,-0.290602,0.1171875,13.713188,22.202204,0.8668986,1.5625,5.87414,2.5442986,0.17205122,0.6215164,0.13892853,5.537281,0.076831445,3.90625,3.0,0.44411778,19.79868,391.98773,19.80366,127.80827,103.27353,-24.534744,-1.7804916,2.703192,9.911466,0.1015625,11.859385,14.590559,0.81916493,2.34375,6.2710633,2.615708,0.043486793,0.70825636,0.24699228,4.705963,0.06751784,7.421875,6.0,-21.918682,4.7724724,22.776493,22.432232,17.121315,-12.991022,-30.112337,-20.931217,-0.2683667,-1.2636367,0.0234375,21.918682,9.06094,0.96465635,0.390625,2.3177066,0.14920503,0.017608728,0.004319449,0.0011169559,5.0971875,0.0024175453,0.0,0.0,20.043018,4.6317453,21.453064,20.571234,16.41634,28.139977,11.723638,18.628048,0.10004012,-1.1333462,0.0234375,20.043018,7.0277724,0.970249,0.390625,2.1466074,0.16090296,0.019960448,0.004981057,0.0009696443,4.9157486,0.0020656416,0.0,0.0,49.189274,5.2325463,27.379543,49.4668,16.89687,56.685997,39.789127,51.235916,-0.22963572,-1.5513633,0.0078125,49.189274,10.290856,0.98390365,0.390625,1.050969,0.041085336,0.0047212923,0.00074108655,0.00014778851,3.620091,0.00032868423,0.0,0.0,9.706797,3.7096689,13.761642,10.391513,19.237614,23.721998,4.4843855,8.509987,1.5817009,2.2854323,0.0625,9.706797,4.219777,0.86921746,1.5625,3.496926,0.37075603,0.00025962456,0.058787305,0.008988093,5.0613527,0.0041210973,0.0,0.0,28.709095,18.057346,326.06775,33.91578,100.12715,104.37232,4.245167,24.42625,1.7232587,3.5708013,0.140625,28.709095,18.275703,0.818532,1.5625,4.722104,0.88859737,0.033896256,0.09056572,0.04031826,5.6716638,0.024465548,0.78125,0.0,57.90036,4.5709405,20.893497,58.080505,13.13702,64.86411,51.727093,56.20546,0.28563267,-1.5085202,0.0078125,57.90036,9.502083,0.9825769,-0.060080156,0.16973591,-0.17057286,0.36594602,0.079488866,-0.14585991,0.5305839,-0.73595977,-0.9130892,0.4693044,76.45624,91.151085,498.58502,0.030750085,0.33513284,0.18811692
5,S02,9.248814,4.1143494,16.92787,10.122669,18.780357,23.084541,4.3041835,7.9765377,1.5570487,1.8415475,0.078125,9.248814,2.9598126,0.8714833,1.5625,3.6044762,0.4962294,0.0004994658,0.07658659,0.012949349,4.805564,0.0037166097,0.0,0.0,0.12104854,1.7046692,2.9058971,1.7089616,12.221542,6.774838,-5.4467044,0.28520137,-0.030932417,2.5721822,0.09375,1.2572889,2.0336533,0.719217,0.78125,7.112391,2.9075065,0.25948465,0.16722476,0.5630856,4.9777865,0.07146694,8.203125,6.0,1.4890156,0.8823919,0.7786155,1.7308329,5.464437,4.5401106,-0.92432654,1.4162409,0.49051946,1.3929768,0.2265625,1.5224482,0.95806575,0.6010347,3.125,5.9021826,0.9266909,0.022143153,0.05870412,0.06800869,6.199348,0.03181823,0.0,0.0,2.045895,24.804659,615.2711,24.88889,134.89894,62.171524,-72.72742,5.282138,-0.47532535,0.8491612,0.125,18.819487,26.51812,0.92118746,0.78125,4.620116,2.5096014,0.3555303,0.5249238,0.105907,4.6397367,0.04517301,3.90625,3.0,0.9744743,17.415266,303.2915,17.442509,80.63031,35.538002,-45.092304,2.3374357,-0.40054923,-0.1926281,0.125,13.993982,23.673954,0.83355206,3.125,6.252171,2.6702266,0.106759295,0.66624945,0.22016308,5.2811713,0.10236653,6.25,6.0,-0.2603226,20.472448,419.12115,20.474104,144.04396,103.27353,-40.77043,-2.220467,2.1241086,7.6961527,0.1328125,13.659008,20.182064,0.8281246,2.34375,6.187989,2.9073813,0.016274665,0.72410434,0.2588061,4.8637114,0.09774275,6.640625,7.0,-19.050953,3.0143716,9.086436,19.287954,11.1613655,-12.63592,-23.797285,-18.884079,0.386013,-0.6257221,0.046875,19.050953,4.480924,0.9624959,0.78125,1.3046032,0.08828225,0.0076843733,0.004299904,0.00037385698,3.642568,0.00048035535,0.0,0.0,25.939646,3.3920193,11.505795,26.160484,16.228722,32.209343,15.98062,26.540865,-0.6926698,0.30759773,0.0234375,25.939646,4.6177135,0.9362063,0.78125,2.1142628,0.06958706,0.0044302614,0.0032106482,0.0007580617,4.9780226,0.0016826243,0.0,0.0,41.31208,4.1611576,17.315231,41.521122,16.161892,51.263218,35.101326,41.864494,0.3870026,-0.5627889,0.0390625,41.31208,5.9087677,0.96681184,0.390625,1.2652974,0.04020832,0.0038901458,0.0009272924,0.00020912269,3.9475224,0.0004938501,0.0,0.0,9.548462,4.1486917,17.211641,10.4108,19.242874,23.721998,4.4791236,8.136957,1.603153,1.9319055,0.078125,9.548462,3.0716496,0.86898977,1.5625,3.6816444,0.48077378,0.0006308161,0.07318587,0.012411014,4.991869,0.0064534154,0.0,0.0,31.59094,18.57146,344.89917,36.645424,99.78642,104.37232,4.5859,26.70683,1.2843428,1.8042907,0.140625,31.59094,20.568174,0.81216675,1.5625,4.719058,0.8320376,0.024817819,0.08154089,0.040566485,5.6837716,0.022829944,0.0,0.0,52.707336,1.5284199,2.3360672,52.729492,5.3307266,56.20629,50.875565,51.82367,0.88665617,-0.4458949,0.015625,52.707336,2.1885357,0.9743529,-0.03121895,0.25368172,-0.1999909,0.26270702,0.088630475,-0.04001992,-0.31821743,0.52764547,-0.9144788,0.3794537,86.00017,95.577324,498.58502,0.02842596,0.29292095,0.08607783
5,S02,9.40927,3.7831075,14.311903,10.1413145,18.094036,22.39822,4.3041835,8.1778755,1.4826888,1.6296368,0.078125,9.40927,2.8593845,0.8776398,1.5625,3.375263,0.4416621,0.00010897117,0.06228479,0.012378184,4.742519,0.0032980486,0.0,0.0,0.18078914,1.2388638,1.5347835,1.2519857,5.991426,2.949218,-3.042208,0.3905148,-0.19400536,-0.8180092,0.109375,1.0941982,2.094046,0.7533625,0.78125,7.090345,2.7864423,0.38284305,0.17869115,0.39631298,5.681905,0.1337218,8.59375,7.0,1.5112197,0.98335344,0.96698403,1.8029889,5.624199,4.5401106,-1.0840881,1.4694705,0.080042,0.7245363,0.21875,1.5824465,1.2426021,0.719928,0.78125,5.3229766,0.98150474,0.061892297,0.052300964,0.060404934,5.8969917,0.0181159,0.78125,1.0,2.8894036,24.581087,604.22986,24.750324,114.87521,62.171524,-52.703686,4.889054,-0.16920815,-0.11388799,0.109375,19.454067,27.12497,0.9225409,0.78125,4.8360715,2.2957678,0.50459313,0.3759594,0.09203295,5.132374,0.05595796,3.515625,4.0,-2.872216,22.164827,491.2796,22.350151,101.385895,44.720997,-56.664898,-0.4495953,-0.22633223,-0.42340684,0.1484375,17.813723,30.153856,0.89271593,3.125,5.0816917,2.7144926,0.174244,0.65837616,0.13456802,4.9329176,0.055673525,4.296875,6.0,1.3928101,17.297924,299.2182,17.353909,112.65505,71.88462,-40.77043,0.5058656,1.4251155,4.4701643,0.125,11.530362,15.085727,0.84454346,1.953125,5.7011843,2.7299354,0.09026276,0.67945355,0.21740319,4.7397323,0.04321564,6.25,6.0,-22.72889,4.3485923,18.910255,23.141148,16.60743,-12.63592,-29.24335,-22.915333,0.5965006,-0.19542845,0.0546875,22.72889,5.645822,0.96816635,0.78125,1.6215836,0.12027382,0.013065094,0.0043647303,0.0005100238,4.234552,0.0010208973,0.0,0.0,30.698416,3.951268,15.612518,30.951662,12.544722,36.27766,23.732939,29.830545,-0.10845622,-1.2538414,0.015625,30.698416,7.550886,0.9652381,0.390625,0.77592826,0.056963786,0.0066829924,0.0014390653,9.2915645e-05,2.8623915,8.564329e-05,0.0,0.0,39.413094,4.647762,21.601688,39.686188,20.614468,55.65134,35.036873,37.937378,1.8693581,2.9973547,0.03125,39.413094,3.3747244,0.93681556,0.390625,1.2592083,0.05220908,0.0052621956,0.0014050532,0.00021466035,3.936418,0.00046075974,0.0,0.0,9.667255,3.7694411,14.208687,10.37615,17.978622,22.457747,4.4791236,8.286125,1.5005139,1.6076815,0.078125,9.667255,2.9494946,0.87647986,1.5625,3.3451624,0.42239118,0.0001655191,0.058712807,0.011759196,4.7644997,0.0037369065,0.0,0.0,33.14856,17.732428,314.43896,37.59343,79.37722,83.749146,4.371924,30.854347,0.61484057,-0.19124116,0.1484375,33.14856,25.590147,0.8558489,0.78125,4.2804885,0.7195282,0.034644395,0.061740324,0.028355777,5.48835,0.018409116,0.0,0.0,55.22471,4.329304,18.742876,55.394146,14.451401,65.326965,50.875565,53.06521,0.6985508,-0.90195256,0.0078125,55.22471,7.145938,0.9739401,0.02174408,0.17133732,-0.29882643,0.47127298,-0.15783912,-0.29908648,-0.61416745,-0.0095096165,-0.44487077,0.37327296,76.101456,78.856804,369.81937,0.03113354,0.54668844,0.07914321
5,S02,9.42635,3.1986146,10.231135,9.954255,14.313296,20.438452,6.1251554,8.162015,1.4598185,1.3929019,0.0546875,9.42635,3.463338,0.8837203,2.734375,3.2634308,0.33865213,0.00062157796,0.047161482,0.0066149603,5.0783443,0.0053208233,0.0,0.0,0.2872753,1.2921609,1.6696798,1.3237096,5.991426,2.949218,-3.042208,0.5289232,-0.2211591,-0.7688127,0.0859375,1.1660904,2.122685,0.808502,0.78125,6.434411,2.7460878,0.38190916,0.22040178,0.30708146,5.5097523,0.12837952,8.203125,5.0,1.6385748,0.94424254,0.89159393,1.8911693,4.643899,3.5598109,-1.0840881,1.6791108,-0.24080835,-0.1932572,0.171875,1.68239,1.287981,0.7894807,0.390625,4.68404,0.8132938,0.05672754,0.047118023,0.038304474,5.740062,0.023480756,0.0,0.0,-0.6128752,26.91156,724.23206,26.918537,100.81342,48.109737,-52.703686,1.0241722,-0.08466755,-0.9444577,0.0703125,22.534828,40.70755,0.95455515,0.78125,5.204746,1.8238451,0.65976393,0.27316883,0.06427374,5.7476397,0.05975279,2.734375,3.0,-2.8220267,23.583591,556.1858,23.751835,101.385895,44.720997,-56.664898,-0.4495953,-0.23424341,-0.5003013,0.1171875,18.72023,31.791592,0.93168247,1.5625,4.983869,2.1485813,0.107707985,0.800037,0.06353041,5.2829294,0.052549597,2.734375,3.0,1.0329864,16.282534,265.12088,16.315268,97.83692,71.13227,-26.704653,-2.3244522,1.936284,4.946374,0.0625,10.6169,13.984429,0.89761734,0.78125,5.1633677,2.5149202,0.31654063,0.5238353,0.15157412,4.6875844,0.028032942,5.078125,3.0,-29.291649,5.1312313,26.329533,29.73769,18.909847,-18.66541,-37.575256,-28.51425,-0.13219576,-1.1696155,0.0078125,29.291649,8.647459,0.97268283,0.390625,1.7996727,0.10168557,0.01243759,0.001964095,0.00065584824,4.5624866,0.0012231894,0.0,0.0,34.735542,4.631556,21.451313,35.04296,19.10634,42.95916,23.85282,35.366802,-0.39785153,0.01931032,0.0390625,34.735542,3.344225,0.98223543,0.390625,0.86068094,0.062194645,0.0071687843,0.0015482148,8.9873836e-05,3.1568334,0.00016886272,0.0,0.0,42.093014,6.576737,43.25347,42.6037,21.563362,56.1521,34.588737,39.478966,0.8545077,-0.5793813,0.0234375,42.093014,8.407561,0.9878452,0.390625,0.863337,0.07715943,0.011107406,0.00082475453,0.00012312099,3.1457088,0.00018170937,0.0,0.0,9.70458,3.1995423,10.23707,10.218411,14.346039,20.513,6.166962,8.434456,1.4480247,1.3260349,0.0546875,9.70458,3.2567964,0.88096637,2.734375,3.2757745,0.32289502,0.00047984175,0.044654295,0.006369426,5.1243033,0.005227958,0.0,0.0,35.562622,17.036583,290.24518,39.432793,79.37722,83.749146,4.371924,35.518166,0.33542505,-0.3446575,0.1328125,35.562622,25.481083,0.90626526,1.5625,3.385977,0.58474064,0.024439104,0.06351926,0.014843301,4.9574914,0.008752827,0.0,0.0,62.523033,4.276084,18.284895,62.669086,13.897293,66.96469,53.067398,65.130165,-0.66213626,-0.97324014,0.0078125,62.523033,7.4699116,0.97587454,0.086040296,0.1159595,-0.24294837,0.41389695,-0.3734415,-0.45127064,-0.6757415,0.2824159,-0.8040416,0.41253978,61.35193,65.94841,369.81937,0.035467498,0.5693906,0.0681683
5,S02,9.0221815,2.6718988,7.1390433,9.409507,12.991798,18.447105,5.455307,8.230597,1.5038092,1.7806996,0.046875,9.0221815,2.044435,0.9051693,2.734375,2.5942113,0.268801,0.0037423514,0.034361936,0.003900335,4.4520717,0.0021910218,0.0,0.0,0.15295148,1.2896761,1.6632644,1.2987142,5.6521416,2.6972733,-2.9548683,0.33284384,0.049972974,-1.1207553,0.0703125,1.1532409,2.1156275,0.8665723,0.78125,6.525135,2.4671614,0.4790881,0.2654286,0.22361302,6.0838594,0.14131287,7.03125,4.0,2.2303824,0.6687689,0.44725183,2.3284883,3.7359462,4.0857797,0.3498335,2.1742766,-0.1085981,0.24104325,0.1796875,2.2303824,0.8362411,0.7723407,0.78125,3.8338435,0.3088288,0.0111419,0.015245591,0.01654647,5.390636,0.008818253,0.0,0.0,3.0211146,30.001835,900.1101,30.153563,120.2056,55.04054,-65.16506,1.3921604,-0.19739527,-0.863454,0.03125,25.209435,46.240574,0.96422505,0.78125,3.3234932,1.366687,0.78490573,0.1794624,0.015611445,4.4605727,0.011889103,1.5625,3.0,0.68058765,18.447752,340.31952,18.4603,90.49879,41.342537,-49.15625,0.9413354,-0.46413684,0.30607563,0.1015625,14.135539,21.427622,0.948386,1.5625,4.4913626,1.9436512,0.08075905,0.855396,0.06079725,4.8294477,0.031603117,2.734375,4.0,-1.9996598,15.636963,244.51462,15.764303,100.96154,59.261986,-41.699554,-3.4082844,0.7090532,2.3056252,0.0859375,11.283514,14.791001,0.9152168,0.78125,5.348824,2.4139686,0.41927603,0.43136397,0.11626996,5.4096165,0.080085255,4.6875,4.0,-31.191397,3.8171031,14.570276,31.424091,14.853025,-22.72223,-37.575256,-30.877579,0.055018228,-0.797025,0.046875,31.191397,5.397721,0.96367896,0.390625,0.9844286,0.05394136,0.0062944456,0.0010101739,0.00011999622,3.4451795,0.00025523332,0.0,0.0,38.06616,4.2984476,18.47665,38.308086,18.088045,42.95916,24.871115,39.871017,-1.2486092,0.83988166,0.0234375,38.06616,5.2704086,0.9518555,0.78125,1.4894983,0.049745336,0.004511086,0.0014442195,0.00035311395,4.235652,0.000724759,0.0,0.0,42.209305,6.156655,37.904396,42.655945,21.563362,56.1521,34.588737,41.12947,0.637705,-0.5854612,0.0234375,42.209305,10.58548,0.968956,0.78125,1.6069249,0.070618376,0.008278761,0.001812158,0.00039463383,4.416072,0.00080779777,0.0,0.0,9.418325,2.6348546,6.942459,9.779945,12.805443,18.810486,6.005043,8.690079,1.5526242,1.9415897,0.046875,9.418325,2.1488676,0.90274775,2.734375,2.501028,0.24551387,0.0031390055,0.030814461,0.003702822,4.3277383,0.0014087304,0.0,0.0,34.860916,16.830023,283.2497,38.71089,74.22292,78.20027,3.977348,37.651215,-0.06815928,-0.78348583,0.109375,34.860916,27.645597,0.939266,1.5625,2.729214,0.57226354,0.02410692,0.071685135,0.008521102,4.39839,0.00525287,0.0,0.0,65.35947,1.628819,2.6530514,65.37976,5.591366,67.29709,61.705723,65.81432,-0.86865014,-0.44279993,0.0234375,65.35947,2.9415493,0.9742556,0.10339787,0.26129252,-0.32951638,0.106952734,-0.5237432,-0.16957365,-0.436635,0.6279305,-0.8849767,0.29601568,49.705692,47.61302,276.75436,0.06009233,0.294349,0.06111489
5,S02,9.231915,2.6274116,6.9032917,9.598518,14.3134365,19.768744,5.455307,8.4782295,1.5927706,2.605197,0.078125,9.231915,2.010757,0.85543436,2.734375,3.0524788,0.25825903,0.0006801106,0.03330128,0.004884722,4.985496,0.004342726,0.0,0.0,-0.066143535,1.3345414,1.7810007,1.3361796,5.8311377,3.1634305,-2.6677074,-0.14666513,0.21802653,-1.0040507,0.1171875,1.1619792,2.1889503,0.82061565,0.78125,6.911076,2.4658153,0.50165075,0.17309244,0.31810915,5.834021,0.13681029,7.8125,5.0,2.3501606,1.3617042,1.8542383,2.716154,8.503899,5.8716235,-2.6322749,2.3999968,-0.7733352,2.3780804,0.1953125,2.4912076,1.0313742,0.7599912,0.78125,5.9087133,0.8540307,0.030877063,0.07135162,0.039291423,6.910289,0.048556898,0.0,0.0,8.949784,40.723324,1658.3892,41.695175,152.39088,87.22582,-65.16506,10.131319,-0.049946386,-1.1278358,0.0234375,35.958725,66.3348,0.965026,0.78125,5.162086,1.9547997,0.6238168,0.24159552,0.04356913,6.254133,0.0718917,1.953125,2.0,4.2572336,17.832462,317.9967,18.333597,73.787674,39.63364,-34.154034,4.5848427,-0.17039125,-0.541994,0.125,14.926167,23.908691,0.8852982,2.734375,5.6257844,2.5705595,0.13748692,0.6832324,0.07298257,6.0331497,0.10216612,4.296875,3.0,0.8169435,15.645751,244.78954,15.667066,104.47774,62.778183,-41.699554,0.59087515,0.33130774,2.1258655,0.125,11.322293,15.716817,0.90061235,0.78125,5.2710643,2.4025493,0.35234007,0.5019444,0.1397545,4.9331203,0.055021856,4.296875,4.0,-26.084324,5.5133233,30.396732,26.660622,19.611797,-14.650047,-34.261845,-28.007076,0.7594382,-0.59095836,0.03125,26.084324,8.400211,0.97003686,0.390625,0.9966287,0.12685148,0.020440664,0.0012337228,0.00017195073,3.2868743,0.0002285848,0.0,0.0,39.092182,2.1171682,4.4824014,39.14947,8.513058,42.00799,33.494934,39.28351,-0.8707559,0.15470593,0.078125,39.092182,2.4639845,0.9474104,0.78125,0.53916055,0.013421955,0.0010285745,0.000404499,3.0876105e-05,2.484449,4.7511374e-05,0.0,0.0,40.27465,4.898101,23.99139,40.5714,17.134518,48.221188,31.08667,39.969513,-0.10369917,-1.0525186,0.0234375,40.27465,8.601238,0.9730651,0.78125,1.3163847,0.051907238,0.005491009,0.0015946743,0.00022956559,3.9813375,0.000493638,0.0,0.0,9.727551,2.5824723,6.6691628,10.064513,14.151331,20.156374,6.005043,8.944826,1.6255529,2.8293579,0.09375,9.727551,2.1801505,0.8503885,2.734375,3.0396867,0.22991031,0.0004045385,0.029188296,0.0043635895,5.095865,0.0044014016,0.0,0.0,43.475002,20.736185,429.9894,48.167057,83.71182,87.68917,3.977348,45.81904,-0.17549062,-0.72127736,0.09375,43.475002,25.804125,0.9276733,0.390625,2.9249148,0.55796754,0.02513515,0.06771726,0.009155042,4.686038,0.005737875,0.0,0.0,62.30665,2.7184546,7.389995,62.365925,8.689842,67.29709,58.607246,61.715336,0.54135346,-1.0242211,0.0078125,62.30665,3.9897509,0.9801538,0.0058005457,-0.0823298,-0.25034624,0.028832488,-0.24080044,-0.18575531,-0.24782221,0.4290344,-0.5071138,0.24577178,62.08077,59.17699,414.59296,0.07855339,0.16942045,0.10034449
