timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-8.44914,0.59137,4.37660,-2.8049,-10.7317,5.6098,15.23,28.81,-10.00,0,S02
20,-8.45632,0.64883,4.44124,-2.9878,-13.1098,5.7317,14.95,28.62,-9.82,0,S02
40,-8.33661,0.73263,4.57053,-2.9878,-13.9024,6.9512,14.95,28.62,-9.82,0,S02
60,-8.10677,0.70390,4.52504,-4.0854,-12.3780,8.7805,14.95,28.62,-9.82,0,S02
80,-8.25281,0.59616,4.38857,-5.8537,-10.0000,8.6585,14.59,28.44,-9.27,0,S02
100,-8.54251,0.41899,4.36463,-6.1585,-8.9024,7.5000,14.59,28.44,-9.27,0,S02
120,-8.54251,0.40701,4.48673,-4.5732,-10.8537,6.4024,14.59,28.44,-9.27,0,S02
140,-8.29830,0.64404,4.62560,-2.9268,-13.3537,5.9756,14.31,28.81,-8.44,0,S02
160,-8.08761,0.77572,4.61123,-3.4756,-14.3902,5.4268,14.31,28.81,-8.44,0,S02
180,-8.17859,0.74699,4.58729,-3.4756,-12.9878,3.9634,14.31,28.81,-8.44,0,S02
200,-8.31506,0.67995,4.72137,-1.8902,-11.3415,2.9878,14.31,28.81,-8.44,0,S02
220,-8.24324,0.73741,4.75728,-0.0610,-11.5244,2.6220,14.13,29.08,-7.98,0,S02
240,-8.10437,0.94092,4.72137,-0.3049,-11.9512,1.9512,14.13,29.08,-7.98,0,S02
260,-8.08043,0.94810,4.70700,-2.2561,-11.8902,1.8902,14.13,29.08,-7.98,0,S02
280,-8.15465,0.70150,4.76686,-2.9878,-10.2439,2.6829,14.13,29.17,-7.61,0,S02
300,-8.04691,0.51236,4.97755,-2.2561,-7.0732,3.2317,14.13,29.17,-7.61,0,S02
320,-7.83383,0.35913,5.06134,-0.3659,-4.3293,2.5000,14.13,29.17,-7.61,0,S02
340,-7.90805,0.21308,5.03740,2.6829,-3.4146,-0.3659,14.22,29.17,-7.25,0,S02
360,-8.09958,0.08859,5.14514,5.7317,-5.1220,-4.2683,14.22,29.17,-7.25,0,S02
380,-7.94396,0.29209,5.37498,8.9634,-7.6220,-7.6829,14.22,29.17,-7.25,0,S02
400,-7.52737,0.72544,5.32470,12.3171,-5.4878,-8.5976,14.22,29.17,-7.25,0,S02
420,-7.67102,1.06781,5.03022,12.5000,-0.9146,-8.6585,14.95,29.08,-6.79,0,S02
440,-8.12832,1.12767,5.06374,8.2927,0.3049,-7.2561,14.95,29.08,-6.79,0,S02
460,-7.74045,0.90740,5.27682,2.0732,-2.1951,-2.6220,14.95,29.08,-6.79,0,S02
480,-7.45794,0.52672,5.38217,-3.7805,-3.2317,1.2805,15.32,29.45,-6.61,0,S02
500,-7.88171,0.22027,5.29119,-4.8171,-2.6829,1.6463,15.32,29.45,-6.61,0,S02
520,-8.22887,0.35913,5.20260,-3.4756,-5.6098,1.0976,15.32,29.45,-6.61,0,S02
540,-7.87932,0.82361,5.20739,-6.7683,-10.9756,3.2927,15.23,29.45,-6.33,0,S02
560,-7.52737,0.97683,5.03740,-12.1341,-13.4146,6.0976,15.23,29.45,-6.33,0,S02
580,-7.86735,0.86431,4.85305,-13.6585,-9.4512,7.1341,15.23,29.45,-6.33,0,S02
600,-8.32703,0.71826,4.74770,-11.8293,-5.0000,8.4756,15.23,29.45,-6.33,0,S02
620,-8.15226,0.79009,4.89375,-13.3537,-4.8780,12.1341,14.59,29.54,-6.42,0,S02
640,-7.79313,0.91698,4.99909,-17.8659,-5.8537,14.3293,14.59,29.54,-6.42,0,S02
660,-7.80270,0.96965,5.00867,-19.3293,-3.6585,13.7195,14.59,29.54,-6.42,0,S02
680,-8.02536,0.75657,5.06613,-17.7439,0.6098,12.3780,14.13,29.82,-6.79,0,S02
700,-8.11634,0.52194,5.09486,-15.5488,2.7439,12.0732,14.13,29.82,-6.79,0,S02
720,-8.22169,0.36871,5.03022,-15.6707,-0.3659,11.6463,14.13,29.82,-6.79,0,S02
740,-8.11634,0.61770,4.94642,-17.4390,-5.7927,11.1585,13.39,29.91,-6.88,0,S02
760,-7.94636,1.05105,4.75488,-19.6341,-5.9146,11.5854,13.39,29.91,-6.88,0,S02
780,-8.07085,1.20428,4.72615,-22.0122,-1.0366,14.5122,13.39,29.91,-6.88,0,S02
800,-8.24324,0.78769,4.98473,-22.1341,2.5610,17.9878,13.39,29.91,-6.88,0,S02
820,-8.04931,0.05267,5.28640,-19.5732,2.3171,19.3293,12.39,30.18,-7.43,0,S02
840,-7.74524,-0.23942,5.28400,-16.9512,-0.2439,17.6220,12.39,30.18,-7.43,0,S02
860,-7.75003,-0.03112,5.22654,-19.1463,-2.5000,14.2683,12.39,30.18,-7.43,0,S02
880,-8.00860,0.35195,5.12120,-21.2195,-3.8415,10.3659,11.93,30.55,-7.43,0,S02
900,-8.02058,0.70150,5.17626,-19.3902,-6.0366,6.8902,11.93,30.55,-7.43,0,S02
920,-7.78594,0.97683,5.54497,-14.8171,-10.9756,5.9146,11.93,30.55,-7.43,0,S02
940,-7.24246,1.53229,5.82030,-9.6341,-17.2561,8.4146,11.74,30.83,-6.61,0,S02
960,-7.19218,1.72861,5.70299,-5.6098,-19.4512,8.2927,11.74,30.83,-6.61,0,S02
980,-7.45794,1.45328,5.71017,-3.4146,-19.1463,5.3659,11.74,30.83,-6.61,0,S02
1000,-7.49625,1.25456,5.80355,0.4878,-18.8415,2.0732,11.74,30.83,-6.61,0,S02
1020,-7.24725,1.41018,5.57370,5.0000,-17.9878,-0.1220,12.02,31.01,-5.96,0,S02
1040,-7.40527,1.45328,5.30076,6.4024,-14.2073,-1.9512,12.02,31.01,-5.96,0,S02
1060,-7.80749,1.27850,5.28400,6.6463,-9.5732,-4.6341,12.02,31.01,-5.96,0,S02
1080,-7.78594,1.06303,5.41808,7.8049,-6.3415,-7.1341,12.48,31.01,-5.60,0,S02
1100,-7.59680,0.99838,5.39414,9.1463,-4.6951,-8.0488,12.48,31.01,-5.60,0,S02
1120,-7.56807,0.91698,5.31034,8.9024,-3.3537,-7.8049,12.48,31.01,-5.60,0,S02
1140,-7.66863,0.84994,5.42047,7.2561,-1.2195,-6.7073,13.03,31.10,-5.69,0,S02
1160,-7.78834,0.71826,5.43963,4.3293,-1.8293,-4.9390,13.03,31.10,-5.69,0,S02
1180,-7.56807,0.54348,5.78439,0.0610,-4.4512,-4.4512,13.03,31.10,-5.69,0,S02
1200,-7.28556,0.81163,5.92804,-0.4268,-6.2195,-4.5732,13.03,31.10,-5.69,0,S02
1220,-7.34781,1.10852,5.79636,-0.3049,-6.8902,-4.8171,13.30,31.19,-5.50,0,S02
1240,-7.55371,1.17795,5.61919,-0.9146,-5.4878,-4.3293,13.30,31.19,-5.50,0,S02
1260,-7.66863,1.07500,5.66229,-1.8902,-5.0000,-2.8659,13.30,31.19,-5.50,0,S02
1280,-7.62553,0.95289,5.75327,-2.0732,-6.2805,-0.6098,13.39,31.28,-5.50,0,S02
1300,-7.58722,0.89543,5.69581,-1.8293,-7.6220,1.4634,13.39,31.28,-5.50,0,S02
1320,-7.61117,0.90261,5.57610,-3.1098,-7.7439,2.5610,13.39,31.28,-5.50,0,S02
1340,-7.79313,0.86431,5.55694,-4.7561,-7.3780,2.5610,13.21,31.56,-5.23,0,S02
1360,-7.97509,0.83079,5.65989,-5.8537,-8.6585,3.0488,13.21,31.56,-5.23,0,S02
1380,-7.96790,0.81882,5.53300,-6.0366,-11.3415,4.6341,13.21,31.56,-5.23,0,S02
1400,-7.60877,0.82600,5.41808,-4.2683,-11.5854,5.5488,13.21,31.56,-5.23,0,S02
1420,-7.17303,0.84515,5.45878,-2.8659,-8.4756,4.5732,12.94,31.65,-4.68,0,S02
1440,-7.19936,0.92416,5.58567,-3.7195,-5.3049,1.8293,12.94,31.65,-4.68,0,S02
1460,-7.44357,0.99838,5.70059,-5.3659,-4.2073,-0.0610,12.94,31.65,-4.68,0,S02
1480,-7.57525,1.05584,5.70299,-5.8537,-5.3659,-0.1829,13.03,31.56,-4.68,0,S02
1500,-7.57286,1.17076,5.61440,-5.8537,-7.6829,-0.2439,13.03,31.56,-4.68,0,S02
1520,-7.57047,1.17316,5.56412,-4.9390,-8.6585,-0.6707,13.03,31.56,-4.68,0,S02
1540,-7.68299,1.10852,5.54976,-2.8049,-8.8415,-1.5854,13.21,31.65,-4.31,0,S02
1560,-7.58483,1.00317,5.66229,-1.5244,-9.2073,-1.1585,13.21,31.65,-4.31,0,S02
1580,-7.43160,0.89543,5.74608,-1.4634,-9.5732,-0.1829,13.21,31.65,-4.31,0,S02
1600,-7.35020,0.80924,5.83946,-2.0122,-9.3902,0.3049,13.21,31.65,-4.31,0,S02
1620,-7.21373,0.82839,6.03818,-3.1707,-8.7805,0.7927,13.30,31.65,-3.85,0,S02
1640,-7.00065,0.89064,6.23450,-4.3902,-7.8049,1.1585,13.30,31.65,-3.85,0,S02
1660,-6.89051,0.91937,6.29196,-5.0000,-5.8537,0.9146,13.30,31.65,-3.85,0,S02
1680,-7.00065,0.92895,6.19141,-4.7561,-3.8415,0.0610,13.21,31.74,-3.76,0,S02
1700,-7.13951,0.93853,6.15310,-4.6951,-3.7805,-0.2439,13.21,31.74,-3.76,0,S02
1720,-7.10360,1.02472,6.17943,-5.0610,-5.0610,0.0610,13.21,31.74,-3.76,0,S02
1740,-7.06050,1.12527,6.10761,-5.2439,-5.8537,0.4268,13.21,31.93,-3.58,0,S02
1760,-7.18261,1.11091,6.02381,-4.6951,-5.5488,0.4878,13.21,31.93,-3.58,0,S02
1780,-7.31429,1.02711,5.98072,-4.2683,-4.8171,0.7317,13.21,31.93,-3.58,0,S02
1800,-7.29274,0.99599,5.97832,-4.6951,-4.5122,1.4024,13.21,31.93,-3.58,0,S02
1820,-7.17782,0.98402,5.95917,-5.9146,-3.5366,1.8902,13.12,31.83,-3.30,0,S02
1840,-7.18500,0.97205,5.88974,-6.3415,-0.7927,1.5244,13.12,31.83,-3.30,0,S02
1860,-7.33105,0.91219,5.81312,-6.5854,2.8049,0.6707,13.12,31.83,-3.30,0,S02
1880,-7.43400,0.85473,5.80355,-7.1341,5.1220,0.1829,13.12,31.83,-3.85,0,S02
1900,-7.37414,0.82121,5.91128,-7.8049,5.4268,0.4878,13.12,31.83,-3.85,0,S02
1920,-7.26161,0.86670,6.04536,-7.8049,5.0000,0.8537,13.12,31.83,-3.85,0,S02
1940,-7.22331,0.91219,6.04057,-6.9512,4.3902,0.9146,13.03,31.74,-4.13,0,S02
1960,-7.35499,0.89304,5.85143,-6.0976,3.2317,0.7317,13.03,31.74,-4.13,0,S02
1980,-7.62793,0.90740,5.70538,-5.1220,1.1585,0.3659,13.03,31.74,-4.13,0,S02
2000,-7.70215,0.91937,5.64074,-4.3293,-1.7683,0.6098,13.03,31.74,-4.13,0,S02
2020,-7.60159,0.89064,5.66947,-4.0244,-4.3902,1.4024,13.12,31.65,-3.85,0,S02
2040,-7.51061,0.88107,5.71017,-3.8415,-5.6707,1.7683,13.12,31.65,-3.85,0,S02
2060,-7.48427,0.92416,5.74848,-3.5976,-6.2805,1.4024,13.12,31.65,-3.85,0,S02
2080,-7.40048,0.96965,5.83228,-3.3537,-6.8293,1.0366,13.03,31.93,-3.67,0,S02
2100,-7.22810,1.00317,5.96156,-3.4146,-6.4634,1.2195,13.03,31.93,-3.67,0,S02
2120,-7.07247,0.98641,6.08367,-4.0244,-4.8780,1.8293,13.03,31.93,-3.67,0,S02
2140,-7.03656,0.94810,6.20338,-4.9390,-2.8049,1.7073,13.12,31.74,-3.67,0,S02
2160,-7.05571,0.89064,6.20577,-5.3049,-1.7073,0.9756,13.12,31.74,-3.67,0,S02
2180,-7.05811,0.87628,6.20817,-4.2683,-1.2195,0.0000,13.12,31.74,-3.67,0,S02
2200,-7.01980,0.88825,6.19380,-2.6829,-0.9756,-0.6707,13.12,31.74,-3.67,0,S02
2220,-7.07726,0.94571,6.14113,-1.5244,-1.2805,-1.4024,13.21,31.74,-3.67,0,S02
2240,-7.12514,0.99838,6.10282,-1.2195,-1.7073,-1.9512,13.21,31.74,-3.67,0,S02
2260,-7.18979,0.99599,6.04775,-0.8537,-1.7683,-2.4390,13.21,31.74,-3.67,0,S02
2280,-7.25922,0.97683,6.00705,-0.1220,-1.5244,-2.3780,13.39,31.65,-3.67,0,S02
2300,-7.19697,0.93853,6.00705,-0.4268,-1.0366,-1.6463,13.39,31.65,-3.67,0,S02
2320,-7.19936,0.90740,5.96156,-1.5244,0.4268,-1.4024,13.39,31.65,-3.67,0,S02
2340,-7.42203,0.86670,5.84185,-1.8293,1.4024,-2.1951,13.58,31.56,-3.85,0,S02
2360,-7.50582,0.89064,5.79397,-1.8902,0.6098,-1.9512,13.58,31.56,-3.85,0,S02
2380,-7.41484,0.89543,5.77960,-2.7439,0.1220,-0.4878,13.58,31.56,-3.85,0,S02
2400,-7.39808,0.89783,5.77960,-3.9634,0.7927,0.3049,13.58,31.47,-3.94,0,S02
2420,-7.46273,0.89064,5.77242,-4.8780,1.3415,0.5488,13.67,31.47,-3.94,0,S02
2440,-7.51061,0.87628,5.77003,-4.9390,1.1585,0.7927,13.67,31.47,-3.94,0,S02
2460,-7.43400,0.87149,5.81312,-4.8780,0.5488,1.6463,13.67,31.47,-3.94,0,S02
2480,-7.37654,0.90740,5.85382,-5.4268,0.0610,2.3780,13.49,31.28,-3.94,0,S02
2500,-7.38372,0.91937,5.84664,-6.1585,-0.4878,2.5610,13.49,31.28,-3.94,0,S02
2520,-7.36696,0.92895,5.88016,-6.2805,-1.0366,2.4390,13.49,31.28,-3.94,0,S02
2540,-7.27598,0.96247,5.93762,-5.7317,-1.4634,2.2561,13.39,31.38,-3.67,0,S02
2560,-7.23767,1.07260,5.92804,-5.1220,-1.3415,2.0122,13.39,31.38,-3.67,0,S02
2580,-7.33105,1.02711,5.92804,-5.0610,-1.2195,1.3415,13.39,31.38,-3.67,0,S02
