timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-9.38527,0.33040,1.60412,-4.5122,4.3293,0.5488,-22.84,6.24,37.89,5,S02
20,-9.38048,0.33040,1.60172,-4.6341,3.2927,0.6098,-22.66,6.51,37.89,5,S02
40,-9.39245,0.30406,1.59933,-4.5732,2.8659,0.6707,-22.66,6.51,37.89,5,S02
60,-9.38527,0.28970,1.58496,-4.4512,2.6220,0.7317,-22.66,6.51,37.89,5,S02
80,-9.36372,0.28730,1.55623,-4.5732,2.1951,0.6098,-22.66,6.51,37.89,5,S02
100,-9.35893,0.27294,1.54665,-4.6951,1.8902,0.5488,-22.84,6.61,37.71,5,S02
120,-9.36612,0.24181,1.55623,-4.6951,1.6463,0.5488,-22.84,6.61,37.71,5,S02
140,-9.36372,0.22984,1.54187,-4.3902,1.4634,0.6098,-22.84,6.61,37.71,5,S02
160,-9.37569,0.24900,1.53229,-4.0854,1.2195,0.5488,-22.75,6.79,37.80,5,S02
180,-9.39245,0.28970,1.49638,-3.9634,0.9146,0.5488,-22.75,6.79,37.80,5,S02
200,-9.37809,0.30406,1.46525,-4.0854,0.5488,0.5488,-22.75,6.79,37.80,5,S02
220,-9.38527,0.28730,1.45567,-4.1463,0.3049,0.5488,-22.75,6.79,37.71,5,S02
240,-9.39245,0.28252,1.47004,-4.2683,-0.0610,0.6098,-22.75,6.79,37.71,5,S02
260,-9.39724,0.28491,1.45328,-4.3902,-0.6707,0.6707,-22.75,6.79,37.71,5,S02
280,-9.39485,0.29928,1.43652,-4.6341,-1.4024,0.6707,-22.75,6.79,37.71,5,S02
300,-9.39964,0.31603,1.45328,-4.9390,-1.9512,0.6098,-22.75,6.79,37.71,5,S02
320,-9.39485,0.31843,1.47004,-5.2439,-2.5000,0.5488,-22.75,6.79,37.71,5,S02
340,-9.39964,0.29928,1.47483,-5.4268,-3.1098,0.5488,-22.75,6.79,37.71,5,S02
360,-9.38767,0.26576,1.46765,-5.3049,-3.5366,0.6098,-22.66,6.79,37.89,5,S02
380,-9.39964,0.25379,1.47962,-5.0610,-3.7195,0.6098,-22.66,6.79,37.89,5,S02
400,-9.38048,0.27294,1.50116,-5.0000,-4.0244,0.6707,-22.66,6.79,37.89,5,S02
420,-9.35654,0.29688,1.52989,-5.1220,-4.1463,0.6707,-22.66,6.51,37.89,5,S02
440,-9.39485,0.28970,1.52032,-5.0610,-3.4146,0.7317,-22.66,6.51,37.89,5,S02
460,-9.39485,0.27054,1.54905,-4.8780,-2.8049,0.7927,-22.66,6.51,37.89,5,S02
480,-9.40921,0.26576,1.51792,-4.3902,-3.2927,0.7317,-22.66,6.51,37.89,5,S02
500,-9.39724,0.30646,1.49877,-4.3293,-3.9634,0.4878,-22.75,6.51,37.89,5,S02
520,-9.37330,0.33998,1.51314,-4.4512,-3.6585,0.3659,-22.75,6.51,37.89,5,S02
540,-9.35654,0.31843,1.54426,-4.5122,-3.5976,0.4268,-22.75,6.51,37.89,5,S02
560,-9.37091,0.25857,1.57299,-4.3902,-3.3537,0.5488,-22.66,6.33,38.07,5,S02
580,-9.39724,0.24660,1.57060,-4.3293,-3.0488,0.6098,-22.66,6.33,38.07,5,S02
600,-9.38527,0.27533,1.55384,-4.4512,-3.0488,0.6707,-22.66,6.33,38.07,5,S02
620,-9.36851,0.29928,1.56820,-4.5732,-2.9268,0.6707,-22.66,6.42,37.98,5,S02
640,-9.36851,0.30406,1.57538,-4.8780,-2.7439,0.6707,-22.66,6.42,37.98,5,S02
660,-9.38527,0.30885,1.59454,-5.1220,-2.4390,0.6707,-22.66,6.42,37.98,5,S02
680,-9.39006,0.28730,1.59933,-5.1829,-2.4390,0.5488,-22.66,6.42,37.98,5,S02
700,-9.37809,0.25618,1.58257,-5.1829,-2.5000,0.3659,-22.57,6.33,37.98,5,S02
720,-9.39485,0.26576,1.60890,-5.0610,-2.6220,0.1220,-22.57,6.33,37.98,5,S02
740,-9.39964,0.29209,1.64003,-5.3049,-2.9268,0.0000,-22.57,6.33,37.98,5,S02
760,-9.36612,0.32082,1.62087,-5.6707,-2.9878,-0.4878,-22.48,6.24,38.07,5,S02
780,-9.34936,0.38547,1.61130,-5.7317,-2.6220,-1.2195,-22.48,6.24,38.07,5,S02
800,-9.32063,0.41420,1.58496,-5.6707,-2.5610,-1.6463,-22.48,6.24,38.07,5,S02
820,-9.28711,0.37828,1.53229,-5.3049,-2.6829,-1.7683,-22.48,6.42,38.07,5,S02
840,-9.31105,0.39983,1.53708,-4.6341,-2.8049,-1.5854,-22.48,6.42,38.07,5,S02
860,-9.33978,0.45250,1.58017,-4.2683,-3.5366,-0.8537,-22.48,6.42,38.07,5,S02
880,-9.34936,0.47166,1.63763,-3.9634,-4.3902,-0.1220,-22.48,6.42,38.07,5,S02
900,-9.37330,0.50996,1.63763,-3.2927,-5.0610,-0.1829,-22.48,6.06,38.17,5,S02
