timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-9.30626,0.39265,1.51553,-4.7561,2.3780,0.1829,-7.06,13.21,33.12,4,S02
20,-9.26556,0.38307,1.49877,-4.8780,3.2927,0.6707,-7.06,13.21,33.12,4,S02
40,-9.32781,0.35434,1.49398,-5.4878,4.2073,1.1585,-7.06,13.21,33.12,4,S02
60,-9.45949,0.29209,1.43173,-5.7927,4.3902,1.0976,-7.25,13.30,33.03,4,S02
80,-9.53132,0.25139,1.34075,-5.5488,3.6585,1.0366,-7.25,13.30,33.03,4,S02
100,-9.59596,0.27294,1.28808,-5.3049,2.3780,1.2805,-7.25,13.30,33.03,4,S02
120,-9.58878,0.28012,1.27611,-5.4878,0.5488,1.6463,-7.16,13.30,33.03,4,S02
140,-9.53371,0.24421,1.24498,-5.2439,-0.9756,1.7683,-7.16,13.30,33.03,4,S02
160,-9.53132,0.26336,1.26414,-5.0610,-1.8902,1.6463,-7.16,13.30,33.03,4,S02
180,-9.53610,0.34716,1.23062,-5.1220,-3.7195,1.6463,-7.16,13.21,33.03,4,S02
200,-9.50019,0.41420,1.24259,-5.3049,-5.6098,2.3171,-7.16,13.21,33.03,4,S02
220,-9.44513,0.45490,1.32399,-5.6707,-6.7073,3.1707,-7.16,13.21,33.03,4,S02
240,-9.40203,0.49321,1.35033,-6.4634,-7.4390,3.4756,-7.16,13.21,33.03,4,S02
260,-9.38048,0.51475,1.35512,-7.2561,-7.5610,3.1098,-7.16,12.84,33.39,4,S02
280,-9.26317,0.55545,1.27132,-7.7439,-7.4390,2.7439,-7.16,12.84,33.39,4,S02
300,-9.23922,0.50996,1.13006,-7.7439,-6.5854,2.5610,-7.16,12.84,33.39,4,S02
320,-9.32542,0.33998,1.09894,-7.4390,-4.8171,2.5000,-6.88,12.75,33.49,4,S02
340,-9.37330,0.12689,1.10612,-6.8293,-4.2073,1.8293,-6.88,12.75,33.49,4,S02
360,-9.39006,-0.06225,1.06303,-5.4878,-3.4146,0.3049,-6.88,12.75,33.49,4,S02
380,-9.37091,-0.08380,1.01993,-3.9024,-1.5854,-1.2805,-6.97,12.84,33.39,4,S02
400,-9.44034,-0.19632,0.98402,0.5488,6.4024,-1.3415,-6.97,12.84,33.39,4,S02
420,-9.51216,-0.08380,1.23062,0.4878,7.5610,-0.7317,-6.97,12.84,33.39,4,S02
440,-9.48822,0.06704,1.09654,0.3049,6.3415,-1.2805,-6.97,12.84,33.39,4,S02
460,-9.28711,0.24900,0.87628,-0.1220,6.2805,-1.7073,-6.97,13.21,33.03,4,S02
480,-9.27035,0.32082,0.87628,-1.7683,6.0366,-1.4024,-6.97,13.21,33.03,4,S02
500,-9.35893,0.24421,0.69192,-2.9268,6.2195,-0.1829,-6.97,13.21,33.03,4,S02
520,-9.23444,0.33998,0.48363,-4.4512,7.6220,1.2805,-6.79,13.39,32.75,4,S02
540,-8.93995,0.60094,0.34477,-7.9878,7.6829,1.2195,-6.79,13.39,32.75,4,S02
560,-9.03332,0.79966,0.32082,-11.8902,8.6585,-1.2195,-6.79,13.39,32.75,4,S02
580,-9.33020,1.06303,0.35913,-17.8659,9.6951,-3.7805,-5.87,14.13,32.84,4,S02
600,-9.46189,1.27611,0.59616,-26.0976,10.4878,-5.3659,-5.87,14.13,32.84,4,S02
620,-9.77792,0.97923,1.40300,-30.3049,12.0122,-7.9878,-5.87,14.13,32.84,4,S02
640,-10.39084,0.58897,2.17154,-27.6829,6.4024,-10.6707,-5.87,14.13,32.84,4,S02
660,-10.12747,0.47645,2.57137,-21.0366,2.9878,-7.6220,-4.86,14.77,33.21,4,S02
680,-9.51695,0.45250,2.60250,-12.2561,6.5854,-1.7073,-4.86,14.77,33.21,4,S02
700,-9.32063,0.11492,2.62405,-1.8293,10.9146,0.8537,-4.86,14.77,33.21,4,S02
720,-9.54329,-0.40701,2.88262,10.1220,12.6829,0.9756,-5.87,15.60,32.57,4,S02
740,-9.24162,-0.37589,2.56898,22.0122,13.5366,2.3171,-5.87,15.60,32.57,4,S02
