timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-9.55287,2.05662,0.83079,8.1098,-2.2561,10.3659,9.82,12.94,-37.43,2,S01
20,-9.80426,2.14760,-0.20830,8.9024,-1.8293,10.3049,9.82,12.94,-37.43,2,S01
40,-10.84573,3.05740,-1.34794,9.6951,4.4512,11.8293,9.82,12.94,-37.43,2,S01
60,-11.65497,3.68228,-1.75974,11.3415,10.1220,17.1341,9.82,13.21,-37.43,2,S01
80,-11.69568,3.81396,-2.42772,2.3171,6.0976,21.9512,6.97,13.21,-36.51,2,S01
100,-10.63265,2.72939,-2.46363,-13.4756,-6.4024,23.9634,6.97,13.21,-36.51,2,S01
120,-9.09797,1.30005,-2.64799,-23.5366,-22.1341,19.2073,6.97,13.21,-36.51,2,S01
140,-7.79073,0.20830,-2.65996,-22.4390,-32.3171,10.3659,5.96,14.77,-35.50,2,S01
160,-6.94558,-0.05028,-2.93769,-14.5122,-35.9756,2.6220,5.96,14.77,-35.50,2,S01
180,-6.87615,0.55785,-3.35667,-6.7683,-29.9390,-3.1707,5.96,14.77,-35.50,2,S01
200,-7.57525,1.72622,-2.87783,-3.6585,-14.8780,-5.7927,6.24,15.32,-35.32,2,S01
220,-8.42759,2.66954,-2.40617,-8.6585,-2.5610,-3.3537,6.24,15.32,-35.32,2,S01
240,-9.28471,3.10049,-2.07098,-21.5244,4.6951,0.5488,6.24,15.32,-35.32,2,S01
260,-10.03649,2.92332,-1.74537,-39.4512,8.3537,0.5488,5.50,14.50,-36.24,2,S01
280,-10.43872,2.51631,-1.55384,-54.2683,8.5366,-4.4512,5.50,14.50,-36.24,2,S01
300,-10.25915,2.15957,-1.59214,-62.1951,5.9146,-12.7439,5.50,14.50,-36.24,2,S01
320,-9.54089,1.84114,-1.92494,-65.2439,3.7195,-20.5488,5.50,14.50,-36.24,2,S01
340,-8.85136,1.65679,-2.10690,-66.7683,5.3659,-25.3659,3.21,14.77,-35.78,2,S01
360,-8.41801,1.62327,-2.18112,-67.5610,9.7561,-26.6463,3.21,14.77,-35.78,2,S01
380,-8.44674,1.50595,-1.74537,-69.8171,15.9756,-25.0610,3.21,14.77,-35.78,2,S01
400,-8.73644,1.29047,-1.20189,-73.3537,20.5488,-22.5000,2.57,13.85,-36.51,2,S01
420,-8.95431,1.01514,-0.96726,-76.8902,21.5244,-20.5488,2.57,13.85,-36.51,2,S01
440,-9.17219,0.93613,-0.79487,-78.5976,22.5610,-19.9390,2.57,13.85,-36.51,2,S01
460,-9.34218,0.90740,-0.77333,-77.1951,23.2317,-19.2683,0.18,13.30,-36.51,2,S01
480,-9.42597,0.85473,-0.77093,-75.3659,23.1098,-18.2317,0.18,13.30,-36.51,2,S01
500,-9.38048,0.83558,-0.62249,-75.4268,22.3171,-17.1951,0.18,13.30,-36.51,2,S01
520,-9.20331,0.88346,-0.51475,-76.5244,20.3659,-16.2195,0.18,13.30,-36.51,2,S01
540,-9.05487,0.78290,-0.51715,-77.1341,18.8415,-15.1220,-2.29,12.84,-36.15,2,S01
560,-9.07163,0.76136,-0.51236,-75.7927,19.1463,-13.8415,-2.29,12.84,-36.15,2,S01
580,-9.23204,0.69671,-0.23942,-72.6829,20.3049,-11.2805,-2.29,12.84,-36.15,2,S01
600,-9.46667,0.63207,-0.02634,-68.4146,18.6585,-8.3537,-3.58,12.11,-36.15,2,S01
620,-9.62230,0.51954,-0.05507,-64.6341,14.0854,-6.1585,-3.58,12.11,-36.15,2,S01
640,-9.64145,0.54348,0.20830,-62.0732,9.5732,-5.4878,-3.58,12.11,-36.15,2,S01
660,-9.54329,0.74939,0.14844,-61.2805,3.3537,-5.7317,-5.50,12.11,-35.41,2,S01
680,-9.48822,1.02472,0.04310,-62.9268,-1.2195,-6.3415,-5.50,12.11,-35.41,2,S01
700,-9.53132,1.38385,0.39025,-68.2927,-2.2561,-5.9146,-5.50,12.11,-35.41,2,S01
720,-9.51216,1.26893,0.64165,-72.5610,-4.7561,-4.6341,-5.50,12.11,-35.41,2,S01
740,-9.50977,0.71108,0.72065,-71.8902,-7.7439,-4.8171,-7.06,12.57,-34.31,2,S01
760,-9.62469,0.27294,0.86191,-70.3659,-8.0488,-7.3780,-7.06,12.57,-34.31,2,S01
780,-9.83299,0.57700,1.25456,-70.3049,-6.3415,-11.4634,-7.06,12.57,-34.31,2,S01
800,-9.95988,1.19950,1.64960,-72.1951,-4.6951,-13.6585,-6.88,12.48,-33.58,2,S01
820,-9.97185,1.70467,1.65679,-74.8171,-2.3171,-12.5000,-6.88,12.48,-33.58,2,S01
840,-10.15142,1.67115,0.34716,-78.4756,3.2927,-8.6585,-6.88,12.48,-33.58,2,S01
860,-11.48977,1.31202,-0.75896,-84.2683,15.9146,-4.7561,-13.21,12.75,-30.64,2,S01
880,-12.90475,0.01676,-0.41659,-84.4512,24.0244,-5.4878,-13.21,12.75,-30.64,2,S01
900,-13.18008,-1.25935,-1.61369,-72.1341,13.7195,-12.9878,-13.21,12.75,-30.64,2,S01
920,-12.33014,-0.27533,-2.18351,-54.7561,1.0366,-27.0732,-13.21,12.75,-30.64,2,S01
940,-10.06044,1.41976,-2.91853,-50.4268,-15.1220,-35.5488,-14.77,14.04,-28.90,2,S01
960,-7.64229,2.80600,-3.98395,-56.8902,-25.2439,-33.4756,-14.77,14.04,-28.90,2,S01
980,-6.34224,2.89698,-4.26168,-68.9024,-20.7927,-24.8171,-14.77,14.04,-28.90,2,S01
1000,-6.44280,1.82199,-3.82115,-73.9024,-10.7927,-14.2683,-19.36,15.69,-24.50,2,S01
1020,-7.62314,0.29688,-3.09570,-68.6585,-0.9146,-5.0610,-19.36,15.69,-24.50,2,S01
