timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-9.10754,1.01993,-1.22104,9.8780,-6.4634,-2.3171,29.91,21.38,11.28,4,S01
20,-9.27274,0.80924,-1.28090,6.0976,-6.6463,0.0000,29.91,21.38,11.28,4,S01
40,-9.54089,0.84276,-1.30005,5.6098,-6.2805,0.9146,29.91,21.38,11.28,4,S01
60,-9.68694,0.81163,-1.34315,4.4512,-6.1585,0.8537,29.63,21.38,11.74,4,S01
80,-9.74679,0.66798,-1.43173,3.3537,-5.8537,0.0610,29.63,21.38,11.74,4,S01
100,-9.68455,0.62010,-1.44131,4.3293,-5.6098,-1.4024,29.63,21.38,11.74,4,S01
120,-9.54089,0.66559,-1.36230,5.6707,-6.0976,-2.3780,29.72,21.19,12.11,4,S01
140,-9.41640,0.72544,-1.25456,6.5244,-6.5854,-2.3171,29.72,21.19,12.11,4,S01
160,-9.38288,0.72544,-1.22104,6.7073,-6.2195,-1.8902,29.72,21.19,12.11,4,S01
180,-9.41161,0.70390,-1.18034,6.7073,-5.1220,-1.7073,29.63,21.10,12.57,4,S01
200,-9.37330,0.69192,-1.15640,6.5244,-4.3293,-1.6463,29.63,21.10,12.57,4,S01
220,-9.34696,0.63446,-1.10612,6.5854,-3.4146,-1.2195,29.63,21.10,12.57,4,S01
240,-9.39006,0.63686,-1.05105,7.0732,-2.5000,-0.7927,29.63,21.10,12.57,4,S01
260,-9.47625,0.70868,-1.01754,7.2561,-1.8902,-0.5488,29.54,21.01,13.03,4,S01
280,-9.58399,0.79009,-0.95768,6.6463,-1.5244,-0.5488,29.54,21.01,13.03,4,S01
300,-9.61511,0.83558,-0.91698,5.8537,-1.3415,-0.7317,29.54,21.01,13.03,4,S01
320,-9.54329,0.85952,-0.94332,4.9390,-1.3415,-1.0366,29.36,20.92,13.12,4,S01
340,-9.46189,0.84755,-0.98881,4.2683,-1.4024,-1.2195,29.36,20.92,13.12,4,S01
360,-9.42597,0.78051,-0.99120,3.7805,-1.4634,-0.9756,29.36,20.92,13.12,4,S01
380,-9.40203,0.69192,-0.97205,3.4146,-1.4634,-0.8537,29.45,20.92,13.49,4,S01
400,-9.38767,0.66559,-0.97444,3.4756,-1.0976,-0.9146,29.45,20.92,13.49,4,S01
420,-9.47146,0.70629,-0.96965,3.5366,-0.2439,-0.9146,29.45,20.92,13.49,4,S01
440,-9.57681,0.79487,-0.98641,2.8049,0.4878,-0.5488,29.45,20.92,13.49,4,S01
460,-9.60075,0.87867,-0.91459,1.4024,0.2439,0.0000,29.27,20.83,13.58,4,S01
480,-9.58638,0.83079,-0.85712,0.0000,-0.8537,0.0610,29.27,20.83,13.58,4,S01
500,-9.59357,0.65841,-0.80445,-1.0976,-2.0732,-0.0610,29.27,20.83,13.58,4,S01
520,-9.62708,0.57461,-0.90501,-1.8902,-3.5366,-0.3049,29.27,20.92,13.67,4,S01
540,-9.63666,0.61770,-1.01514,-2.6220,-4.3902,-0.5488,29.27,20.92,13.67,4,S01
560,-9.54568,0.55785,-0.95289,-2.3171,-4.0244,-0.9756,29.27,20.92,13.67,4,S01
580,-9.36851,0.46926,-0.95529,-1.0366,-3.8415,-1.6463,29.27,20.73,13.85,4,S01
600,-9.21049,0.50518,-1.01514,-0.3659,-3.2317,-2.0732,29.27,20.73,13.85,4,S01
620,-9.09078,0.52912,-1.17076,0.3049,-1.7073,-1.0976,29.27,20.73,13.85,4,S01
640,-9.02135,0.40223,-1.41737,2.0122,0.9146,1.4024,29.27,20.73,13.85,4,S01
660,-9.09797,0.26815,-1.56102,3.3537,4.3902,4.1463,28.99,21.01,14.04,4,S01
680,-9.35175,0.15562,-1.60890,3.9634,7.5000,5.8537,28.99,21.01,14.04,4,S01
700,-9.54329,-0.06704,-1.65200,5.4268,9.8780,6.5244,28.99,21.01,14.04,4,S01
720,-9.70131,-0.42138,-1.70707,9.8780,11.0976,6.2805,28.62,21.38,13.94,4,S01
740,-9.95270,-0.52672,-1.78129,16.5244,11.3415,4.5122,28.62,21.38,13.94,4,S01
760,-10.12029,-0.39504,-1.68791,22.1341,11.6463,1.7073,28.62,21.38,13.94,4,S01
780,-10.02213,-0.05267,-1.41258,26.5854,10.2439,-1.3415,28.26,21.38,14.68,4,S01
800,-9.74919,0.36631,-1.18752,28.2317,8.0488,-4.0854,28.26,21.38,14.68,4,S01
820,-9.43555,0.58658,-0.96965,26.6463,7.5000,-5.0000,28.26,21.38,14.68,4,S01
840,-9.20571,0.51475,-1.03908,19.2073,8.1098,-2.5610,28.26,21.38,14.68,4,S01
860,-9.23683,0.46687,-1.07739,15.9756,10.3659,-1.2195,27.98,21.65,14.86,4,S01
880,-9.38048,0.40223,-1.04387,13.9024,12.2561,0.4268,27.98,21.65,14.86,4,S01
900,-9.56484,0.24181,-0.99359,12.6220,13.5976,1.8293,27.98,21.65,14.86,4,S01
920,-9.66779,0.03591,-1.01993,12.1341,14.3293,2.0732,27.71,22.02,14.50,4,S01
940,-9.62948,-0.09816,-1.02711,12.5000,15.5488,0.7927,27.71,22.02,14.50,4,S01
960,-9.47625,-0.15323,-1.05584,13.9634,16.3415,-0.5488,27.71,22.02,14.50,4,S01
980,-9.31823,-0.23463,-1.04387,15.4878,16.4634,0.0000,27.52,22.48,14.04,4,S01
1000,-9.36372,-0.23942,-1.14443,16.0366,17.1341,1.0976,27.52,22.48,14.04,4,S01
1020,-9.39964,-0.16041,-1.19710,17.0122,17.9268,2.3171,27.52,22.48,14.04,4,S01
1040,-9.36851,-0.24900,-1.16358,19.2073,18.1707,4.0854,27.52,22.48,14.04,4,S01
1060,-9.35415,-0.21787,-1.19950,21.0366,18.1707,4.5732,27.16,22.75,13.85,4,S01
1080,-9.40921,-0.15802,-1.19950,21.5854,17.8049,4.8171,27.16,22.75,13.85,4,S01
1100,-9.41400,-0.13647,-1.24020,21.7683,15.6098,5.3659,27.16,22.75,13.85,4,S01
1120,-9.32781,-0.19393,-1.17076,21.5244,12.8049,6.0366,26.79,22.75,13.30,4,S01
1140,-9.32542,-0.32561,-1.17076,20.7927,10.1220,6.8293,26.79,22.75,13.30,4,S01
1160,-9.45231,-0.47405,-1.18274,20.9146,7.4390,7.8659,26.79,22.75,13.30,4,S01
1180,-9.59835,-0.52672,-1.17555,21.2805,3.5366,8.9634,26.33,22.48,13.49,4,S01
1200,-9.71567,-0.62489,-1.06303,22.1341,-1.2195,10.0000,26.33,22.48,13.49,4,S01
1220,-9.76595,-0.81403,-0.99359,23.1707,-5.6098,11.0366,26.33,22.48,13.49,4,S01
1240,-9.68694,-0.90980,-0.99359,23.9024,-7.9878,11.8902,26.33,22.48,13.49,4,S01
1260,-9.63666,-0.87388,-1.24498,23.7195,-8.5976,12.5610,25.50,22.29,14.22,4,S01
1280,-9.66060,-0.68235,-1.68791,21.4024,-6.3415,14.4512,25.50,22.29,14.22,4,S01
1300,-10.01016,-0.82121,-2.47560,17.3780,-0.0610,18.4146,25.50,22.29,14.22,4,S01
1320,-11.00136,-0.95050,-3.51708,16.2805,7.1951,21.2805,24.40,22.48,14.04,4,S01
