timestamp,ax,ay,az,gx,gy,gz,label,subject_id
0,0.6936158827752569,-9.78643470436556,-0.38433670436996176,-0.957069599999989,0.7219468000000004,-0.9153640000000016,-Y_up,CALIB
20,0.7270564119160535,-9.858823385545874,-0.4289766910886141,-1.871669599999989,2.3073468000000004,-1.3421640000000017,-Y_up,CALIB
40,0.6434550890640618,-9.849177608897369,-0.28801089438308725,1.116130400000011,3.5268468000000004,-1.1592640000000016,-Y_up,CALIB
60,0.6983945264084435,-9.902264657599224,-0.3584888861644373,1.603930400000011,4.1365468000000005,0.1822359999999984,-Y_up,CALIB
80,0.7198834583205187,-9.89501772613603,-0.36318938157842595,2.762430400000011,4.0756468,-1.4031640000000016,-Y_up,CALIB
100,0.679279951875697,-9.8371027495192,-0.2856557401046796,4.591730400000011,4.6853468000000005,-3.4763640000000016,-Y_up,CALIB
120,0.6530123763304351,-9.85641446117911,-0.21047725290934072,2.762430400000011,6.0268468,-4.025164000000002,-Y_up,CALIB
140,0.5765740307824685,-9.839521753067414,-0.1070957932300699,0.567330400000011,6.7585468,-2.9275640000000016,-Y_up,CALIB
160,0.6124088698856134,-9.89501772613603,-0.22926942142246876,0.567330400000011,5.9048468000000005,0.24313599999999835,-Y_up,CALIB
180,0.6697326409008334,-9.923985293625899,-0.34674255420087896,2.945330400000011,4.5024468,0.48703599999999847,-Y_up,CALIB
200,0.6601753536344602,-9.7936715566473,-0.3185493948597736,6.116130400000011,4.1975468000000005,-2.1958640000000016,-Y_up,CALIB
220,0.5407491679708334,-9.73575658003047,-0.11884212519362818,5.262430400000011,4.5024468,-3.7812640000000015,-Y_up,CALIB
240,0.5288075470336218,-9.800908408929041,-0.17758359815424665,0.38443040000001094,4.1365468000000005,-2.7446640000000015,-Y_up,CALIB
260,0.6124088698856134,-9.827456972870696,-0.31620405372419264,-3.091169599999989,3.5268468000000004,-0.9763640000000016,-Y_up,CALIB
280,0.5813526744156552,-9.810564264759,-0.25511723962799315,-4.127769599999989,3.3438468000000006,0.3041359999999984,-Y_up,CALIB
300,0.6052359162900786,-9.85641446117911,-0.23867041225044613,-6.383869599999989,3.7707468000000004,1.4626359999999985,-Y_up,CALIB
320,0.6147932035564518,-9.880544021572549,-0.2974020720682379,-5.896069599999989,2.9780468000000004,0.5480359999999984,-Y_up,CALIB
340,0.6076302262524267,-9.853995457630896,-0.3584888861644373,-3.335169599999989,1.7585468000000004,-0.5494640000000016,-Y_up,CALIB
360,0.6458394227349002,-9.78643470436556,-0.3913825409195314,-2.786369599999989,1.8195468000000004,-0.3055640000000016,-Y_up,CALIB
380,0.6052359162900786,-9.866060237827615,-0.23631525797203848,-6.749769599999989,2.6731468000000005,-0.1836640000000016,-Y_up,CALIB
400,0.6171775372272903,-9.861242389094087,-0.32559523140934327,-8.76196959999999,2.2463468000000004,0.8529359999999984,-Y_up,CALIB
420,0.5765740307824685,-9.827456972870696,-0.4007835317475088,-7.725369599999989,0.9658468000000004,1.7065359999999985,-Y_up,CALIB
440,0.6219561808604769,-9.890199877402504,-0.48300785549241726,-7.969269599999989,0.7829468000000004,1.2797359999999984,-Y_up,CALIB
460,0.6577910199636218,-9.95776063066784,-0.5229571599399077,-4.188769599999989,0.23414680000000043,0.5480359999999984,-Y_up,CALIB
480,0.6482337326972485,-9.86847924137583,-0.47126152352885886,2.701430400000011,-0.6804531999999996,0.1822359999999984,-Y_up,CALIB
500,0.6147932035564518,-9.81780111704074,-0.379636208955973,5.018530400000011,-0.9853531999999996,0.7919359999999984,-Y_up,CALIB
520,0.5932942953528668,-9.825037969322482,-0.35144304961486766,3.799030400000011,-0.8634531999999995,1.5846359999999984,-Y_up,CALIB
540,0.6219561808604769,-9.825037969322482,-0.44306836418775347,3.006330400000011,-0.6804531999999996,2.7431359999999985,-Y_up,CALIB
560,0.6362921117600367,-9.815392192673977,-0.37493571354198435,2.518530400000011,-0.07075319999999952,2.8041359999999984,-Y_up,CALIB
580,0.679279951875697,-9.844349680982392,-0.35144304961486766,0.9331304000000111,0.35604680000000044,2.9870359999999985,-Y_up,CALIB
600,0.6912215728129086,-9.86847924137583,-0.36553472271400694,0.07953040000001099,0.05124680000000037,2.7431359999999985,-Y_up,CALIB
620,0.7055575037124685,-9.899845654051008,-0.38433670436996176,0.01853040000001105,-0.009753199999999573,2.0724359999999984,-Y_up,CALIB
640,0.7103361473456552,-9.890199877402504,-0.4266215368102064,1.847830400000011,-0.3146531999999995,0.6700359999999983,-Y_up,CALIB
660,0.6816742618380451,-9.825037969322482,-0.4407230230521725,3.494130400000011,-0.3146531999999995,-1.4031640000000016,-Y_up,CALIB
680,0.6171775372272903,-9.762295064790672,-0.33734156337290166,3.006330400000011,0.2951468000000005,-2.8665640000000017,-Y_up,CALIB
700,0.5885156517196802,-9.77435984498739,-0.28095524469069083,-1.444869599999989,0.9048468000000005,-2.0129640000000015,-Y_up,CALIB
720,0.6315134681268502,-9.832284900785673,-0.37728105467756534,-6.261969599999989,1.1487468000000005,-0.6714640000000016,-Y_up,CALIB
740,0.6434550890640618,-9.870888165742594,-0.4195757002606368,-7.054669599999989,1.1487468000000005,-0.2446640000000016,-Y_up,CALIB
760,0.6840585955088836,-9.861242389094087,-0.4477688596017421,-4.554669599999989,0.9658468000000004,0.12123599999999835,-Y_up,CALIB
780,0.6864529054712317,-9.82986589723746,-0.4289766910886141,-1.688769599999989,0.5999468000000004,-0.4885640000000016,-Y_up,CALIB
800,0.6267348244936635,-9.844349680982392,-0.3913825409195314,-0.5911695999999891,0.2951468000000005,-1.6470640000000016,-Y_up,CALIB
820,0.5980729389860535,-9.808145261210782,-0.4172303591250558,-0.10336959999998907,0.11214680000000055,-1.1592640000000016,-Y_up,CALIB
840,0.5980729389860535,-9.834693825152437,-0.41017470943265943,0.5063304000000111,0.35604680000000044,1.2187359999999985,-Y_up,CALIB
860,0.6458394227349002,-9.851586533264133,-0.42427619567462543,1.1770304000000111,0.7219468000000004,3.6578359999999983,-Y_up,CALIB
880,0.7198834583205187,-9.858823385545874,-0.41252986371106704,0.2014304000000111,1.0268468000000004,3.8407359999999984,-Y_up,CALIB
900,0.7174991246496802,-9.849177608897369,-0.33734156337290166,-1.627769599999989,1.3317468000000003,2.4992359999999985,-Y_up,CALIB
920,0.7151147909788418,-9.892608801769267,-0.3702352181279957,-4.066869599999989,1.3926468000000005,1.7675359999999984,-Y_up,CALIB
940,0.729440745586892,-9.899845654051008,-0.5065103325623606,-3.822969599999989,0.5999468000000004,0.7919359999999984,-Y_up,CALIB
960,0.7318350555492401,-9.892608801769267,-0.588734656307269,-2.237569599999989,0.05124680000000037,-0.7934640000000016,-Y_up,CALIB
980,0.6362921117600367,-9.78643470436556,-0.49240884632039456,-0.652169599999989,0.5390468000000005,-1.9519640000000016,-Y_up,CALIB
1000,0.6171775372272903,-9.762295064790672,-0.42427619567462543,-2.603369599999989,1.3926468000000005,-0.9153640000000016,-Y_up,CALIB
1020,0.6649539972676468,-9.827456972870696,-0.4407230230521725,-4.554669599999989,1.1487468000000005,1.1578359999999983,-Y_up,CALIB
1040,0.7318350555492401,-9.866060237827615,-0.5558410015521749,-3.700969599999989,0.35604680000000044,2.5602359999999984,-Y_up,CALIB
1060,0.7389980328532652,-9.863651313460851,-0.5487951650026053,-1.261969599999989,0.23414680000000043,1.9505359999999983,-Y_up,CALIB
1080,0.7007788600792819,-9.916738362162706,-0.4783171732212553,1.238030400000011,-0.07075319999999952,1.0968359999999984,-Y_up,CALIB
1100,0.7198834583205187,-9.769541996253864,-0.4501240138801499,4.591730400000011,-0.8024531999999995,0.7309359999999985,-Y_up,CALIB
1120,0.6028515826192401,-9.776778848535605,-0.41252986371106704,2.152730400000011,-0.8024531999999995,0.48703599999999847,-Y_up,CALIB
1140,0.6530123763304351,-9.791252553099087,-0.5605414969661636,-0.3472695999999891,-0.43655319999999964,0.8529359999999984,-Y_up,CALIB
1160,0.729440745586892,-9.851586533264133,-0.4971093417343833,-0.408269599999989,0.1731468000000005,1.4017359999999983,-Y_up,CALIB
1180,0.7127204810164937,-9.841930677434178,-0.41252986371106704,1.603930400000011,0.05124680000000037,1.7675359999999984,-Y_up,CALIB
1200,0.7389980328532652,-9.86847924137583,-0.49240884632039456,1.908830400000011,-0.43655319999999964,1.2797359999999984,-Y_up,CALIB
1220,0.7222777682828668,-9.832284900785673,-0.46891618239327787,2.335630400000011,-0.7414531999999996,0.0602359999999984,-Y_up,CALIB
1240,0.6673383309384853,-9.723691799833752,-0.37493571354198435,1.481930400000011,-0.19265319999999964,-0.2446640000000016,-Y_up,CALIB
1260,0.7127204810164937,-9.832284900785673,-0.4007835317475088,-3.579069599999989,0.5999468000000004,1.0358359999999984,-Y_up,CALIB
1280,0.7772172056272485,-9.85641446117911,-0.49006350518481356,-5.530269599999989,0.4170468000000005,1.8285359999999984,-Y_up,CALIB
1300,0.786764516602112,-9.885371949487526,-0.5464498238670243,-4.676569599999989,0.2951468000000005,1.5236359999999984,-Y_up,CALIB
1320,0.7413823665241036,-9.88778087385429,-0.5417493284530357,-0.957069599999989,0.2951468000000005,0.6090359999999984,-Y_up,CALIB
1340,0.7174991246496802,-9.844349680982392,-0.46891618239327787,2.762430400000011,-0.07075319999999952,-0.7324640000000016,-Y_up,CALIB
1360,0.6840585955088836,-9.718863871918774,-0.4054840271614974,1.786830400000011,-0.43655319999999964,-1.0373640000000015,-Y_up,CALIB
1380,0.7151147909788418,-9.827456972870696,-0.4853630097708249,-5.103369599999989,0.2951468000000005,-0.4275640000000016,-Y_up,CALIB
1400,0.7652656083985271,-9.88778087385429,-0.6051814836848161,-3.335169599999989,0.5999468000000004,-0.4885640000000016,-Y_up,CALIB
1420,0.7389980328532652,-9.822629044955718,-0.49240884632039456,0.9331304000000111,0.47804680000000044,-0.2446640000000016,-Y_up,CALIB
1440,0.7055575037124685,-9.7936715566473,-0.46656102811487016,1.238030400000011,0.05124680000000037,0.24313599999999835,-Y_up,CALIB
1460,0.7198834583205187,-9.80573633684402,-0.5065103325623606,-1.932669599999989,-0.2536531999999996,0.3041359999999984,-Y_up,CALIB
1480,0.7413823665241036,-9.812973189125763,-0.6004809882708274,-4.249769599999989,-0.19265319999999964,-0.0007640000000016522,-Y_up,CALIB
1500,0.7748228956649003,-9.897436729684244,-0.6145824745127934,-3.761969599999989,0.47804680000000044,0.0602359999999984,-Y_up,CALIB
1520,0.6553967100012735,-9.825037969322482,-0.49240884632039456,0.07953040000001099,0.11214680000000055,0.0602359999999984,-Y_up,CALIB
1540,0.7174991246496802,-9.82986589723746,-0.6051814836848161,1.725830400000011,-0.43655319999999964,0.3041359999999984,-Y_up,CALIB
1560,0.7413823665241036,-9.776778848535605,-0.5910898105856769,2.945330400000011,-0.8634531999999995,-0.5494640000000016,-Y_up,CALIB
1580,0.7222777682828668,-9.759886140423909,-0.5417493284530357,1.847830400000011,-0.3146531999999995,-0.4885640000000016,-Y_up,CALIB
1600,0.6816742618380451,-9.832284900785673,-0.43367718650260284,-0.896069599999989,0.35604680000000044,0.6700359999999983,-Y_up,CALIB
1620,0.7437766764864518,-9.820220120588955,-0.5276478422110696,-1.261969599999989,-0.009753199999999573,2.3163359999999984,-Y_up,CALIB
1640,0.7748228956649003,-9.7936715566473,-0.5957903059996654,-0.652169599999989,-0.2536531999999996,2.9870359999999985,-Y_up,CALIB
