timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-9.43076,-0.61770,-0.50278,55.5488,8.5366,-3.2317,0.00,0.00,0.00,4,S01
20,-9.31105,-0.25379,-0.62728,47.9878,9.0854,-4.2683,0.00,0.00,0.00,4,S01
40,-9.08121,-0.18435,-0.45250,38.6585,7.9878,-4.2073,0.00,0.00,0.00,4,S01
60,-9.04051,-0.65601,-0.15802,32.7439,6.7073,-4.0854,0.00,0.00,0.00,4,S01
80,-9.17458,-1.12767,0.04310,32.3780,5.8537,-4.3293,0.00,0.00,0.00,4,S01
100,-9.36851,-0.87628,-0.22745,33.0488,4.0244,-4.6341,0.00,0.00,0.00,4,S01
120,-9.48104,-0.59137,-0.39744,28.9024,1.8293,-3.7195,0.00,0.00,0.00,4,S01
140,-9.50259,-0.57940,-0.33279,24.0244,-0.7317,-2.8049,0.00,0.00,0.00,4,S01
160,-9.50498,-0.79487,-0.11492,20.9756,-3.4756,-2.9268,0.00,0.00,0.00,4,S01
180,-9.39964,-1.03190,0.06225,19.7561,-6.1585,-3.3537,0.00,0.00,0.00,4,S01
200,-9.27514,-1.28090,0.12450,19.8780,-7.1951,-3.2927,0.00,0.00,0.00,4,S01
220,-9.26077,-1.27132,0.07422,21.6463,-6.0366,-2.8049,0.00,0.00,0.00,4,S01
240,-9.13867,-1.06542,-0.07661,22.9878,-4.1463,-1.4024,0.00,0.00,0.00,4,S01
260,-9.00220,-0.87628,-0.00239,22.3171,-2.4390,0.4268,0.00,0.00,0.00,4,S01
280,-9.14824,-0.84994,0.13168,21.0366,-2.1341,2.3171,0.00,0.00,0.00,4,S01
300,-9.43555,-0.84994,0.09098,20.2439,-2.3171,4.0244,0.00,0.00,0.00,4,S01
320,-9.57681,-0.73502,0.02155,18.8415,-1.7683,5.3049,0.00,0.00,0.00,4,S01
340,-9.64624,-0.48363,-0.01197,15.4878,-2.2561,5.8537,0.00,0.00,0.00,4,S01
360,-9.69891,-0.34237,-0.23224,11.5244,-3.7195,4.9390,0.00,0.00,0.00,4,S01
380,-9.61751,-0.18675,-0.55785,7.6829,-4.4512,2.7439,0.00,0.00,0.00,4,S01
