timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-7.56089,0.08140,5.53300,-0.5488,0.2439,-1.1585,0.00,0.00,0.00,0,S01
20,-7.56328,0.08619,5.52821,-0.6707,0.1829,-1.1585,0.00,0.00,0.00,0,S01
40,-7.54892,0.10056,5.52821,-0.6098,0.1220,-1.2195,0.00,0.00,0.00,0,S01
60,-7.53455,0.09337,5.52582,-0.4268,0.2439,-1.2805,0.00,0.00,0.00,0,S01
80,-7.54174,0.09098,5.53539,-0.3049,0.3049,-1.2805,0.00,0.00,0.00,0,S01
100,-7.54892,0.09098,5.54258,-0.4268,0.2439,-1.2805,0.00,0.00,0.00,0,S01
120,-7.55371,0.09337,5.53061,-0.5488,0.0610,-1.2805,0.00,0.00,0.00,0,S01
140,-7.54413,0.08859,5.52582,-0.5488,0.0000,-1.2805,0.00,0.00,0.00,0,S01
160,-7.55131,0.09577,5.53300,-0.3659,0.0610,-1.3415,0.00,0.00,0.00,0,S01
180,-7.56328,0.09098,5.54018,-0.2439,0.1829,-1.3415,0.00,0.00,0.00,0,S01
200,-7.56089,0.08619,5.53779,-0.3659,0.1829,-1.3415,0.00,0.00,0.00,0,S01
220,-7.55371,0.08619,5.54018,-0.5488,0.1829,-1.2805,0.00,0.00,0.00,0,S01
240,-7.55610,0.08140,5.53779,-0.6098,0.2439,-1.2805,0.00,0.00,0.00,0,S01
260,-7.55849,0.07422,5.53539,-0.4878,0.3049,-1.2805,0.00,0.00,0.00,0,S01
280,-7.56328,0.08140,5.53061,-0.4268,0.3049,-1.2805,0.00,0.00,0.00,0,S01
300,-7.55131,0.08380,5.52821,-0.5488,0.2439,-1.2805,0.00,0.00,0.00,0,S01
320,-7.56568,0.08859,5.53300,-0.6707,0.1829,-1.2195,0.00,0.00,0.00,0,S01
340,-7.57047,0.08140,5.52582,-0.6098,0.0610,-1.2195,0.00,0.00,0.00,0,S01
360,-7.56807,0.07183,5.52821,-0.4268,-0.0610,-1.2805,0.00,0.00,0.00,0,S01
380,-7.55849,0.08140,5.51624,-0.4268,0.0000,-1.2805,0.00,0.00,0.00,0,S01
400,-7.54413,0.08380,5.52103,-0.5488,0.1220,-1.2805,0.00,0.00,0.00,0,S01
420,-7.53695,0.09337,5.52582,-0.6098,0.3049,-1.3415,0.00,0.00,0.00,0,S01
440,-7.55131,0.10534,5.54258,-0.5488,0.4878,-1.4024,0.00,0.00,0.00,0,S01
460,-7.53695,0.09098,5.54976,-0.4878,0.5488,-1.4634,0.00,0.00,0.00,0,S01
480,-7.54174,0.08619,5.57131,-0.3659,0.6098,-1.4024,0.00,0.00,0.00,0,S01
500,-7.56089,0.07901,5.55694,-0.3049,0.4878,-1.4024,0.00,0.00,0.00,0,S01
520,-7.54652,0.08140,5.54976,-0.3659,0.2439,-1.4024,0.00,0.00,0.00,0,S01
540,-7.54174,0.08619,5.55455,-0.3659,0.2439,-1.4024,0.00,0.00,0.00,0,S01
560,-7.57047,0.09577,5.52582,-0.2439,0.1829,-1.4024,0.00,0.00,0.00,0,S01
580,-7.56568,0.08140,5.51624,-0.1829,0.1220,-1.3415,0.00,0.00,0.00,0,S01
600,-7.55849,0.07661,5.51863,-0.2439,0.0610,-1.3415,0.00,0.00,0.00,0,S01
620,-7.55849,0.08140,5.53300,-0.3659,0.0000,-1.2805,0.00,0.00,0.00,0,S01
640,-7.55849,0.08619,5.53061,-0.4268,0.0000,-1.3415,0.00,0.00,0.00,0,S01
660,-7.56568,0.08380,5.50427,-0.4268,0.0000,-1.2805,0.00,0.00,0.00,0,S01
680,-7.57286,0.08619,5.50188,-0.3659,0.1220,-1.2195,0.00,0.00,0.00,0,S01
700,-7.57286,0.08859,5.51863,-0.4268,0.2439,-1.2195,0.00,0.00,0.00,0,S01
720,-7.56089,0.09577,5.53300,-0.4878,0.3049,-1.2195,0.00,0.00,0.00,0,S01
740,-7.55371,0.10534,5.53061,-0.5488,0.3049,-1.2195,0.00,0.00,0.00,0,S01
