timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-9.36851,0.14844,-0.16281,3.9634,0.4268,-1.9512,0.00,0.00,0.00,6,S01
20,-9.32781,0.11732,-0.19154,4.2073,0.3659,-2.0122,0.00,0.00,0.00,6,S01
40,-9.33020,0.12210,-0.22027,4.5122,0.5488,-2.0122,0.00,0.00,0.00,6,S01
60,-9.35175,0.14844,-0.17717,4.0854,0.7927,-1.7683,0.00,0.00,0.00,6,S01
80,-9.38048,0.13408,-0.15083,3.4756,0.6707,-1.5854,0.00,0.00,0.00,6,S01
100,-9.41400,0.09098,-0.12450,3.2927,0.3659,-1.5244,0.00,0.00,0.00,6,S01
120,-9.40921,0.08859,-0.12450,3.3537,0.1829,-1.8293,0.00,0.00,0.00,6,S01
140,-9.38048,0.08619,-0.09577,3.3537,0.1829,-2.0122,0.00,0.00,0.00,6,S01
160,-9.34457,0.05986,-0.07901,3.7195,0.0000,-2.0732,0.00,0.00,0.00,6,S01
180,-9.33499,0.05746,-0.10534,4.2073,-0.3049,-1.8293,0.00,0.00,0.00,6,S01
200,-9.37330,0.10534,-0.12450,4.0854,-0.2439,-1.6463,0.00,0.00,0.00,6,S01
220,-9.39964,0.12210,-0.12450,3.5976,0.0000,-1.5854,0.00,0.00,0.00,6,S01
240,-9.39724,0.12689,-0.10056,3.4146,0.0000,-1.8293,0.00,0.00,0.00,6,S01
260,-9.36612,0.13168,-0.12689,3.0488,-0.1829,-1.9512,0.00,0.00,0.00,6,S01
280,-9.34936,0.10056,-0.13886,2.5000,-0.2439,-1.9512,0.00,0.00,0.00,6,S01
300,-9.34696,0.05986,-0.10534,2.3171,-0.0610,-1.8902,0.00,0.00,0.00,6,S01
320,-9.36851,0.06704,-0.09337,2.3780,0.0610,-1.6463,0.00,0.00,0.00,6,S01
340,-9.39485,0.11253,-0.06225,2.0122,0.1220,-1.4024,0.00,0.00,0.00,6,S01
360,-9.38766,0.13408,-0.06943,1.3415,-0.1220,-1.4024,0.00,0.00,0.00,6,S01
380,-9.36612,0.09816,-0.13886,0.8537,-0.3659,-1.5244,0.00,0.00,0.00,6,S01
400,-9.36372,0.05028,-0.13168,0.7927,-0.1220,-1.7073,0.00,0.00,0.00,6,S01
420,-9.35415,0.03831,-0.03831,0.9146,0.1220,-1.7073,0.00,0.00,0.00,6,S01
440,-9.36612,0.04070,-0.01437,1.1585,-0.3659,-1.5244,0.00,0.00,0.00,6,S01
460,-9.36133,0.05986,-0.09577,1.4024,-0.4878,-1.4024,0.00,0.00,0.00,6,S01
480,-9.39245,0.05986,-0.07183,1.7073,-0.1220,-1.2805,0.00,0.00,0.00,6,S01
500,-9.43076,0.08380,-0.05507,1.8293,-0.5488,-1.2195,0.00,0.00,0.00,6,S01
520,-9.42358,0.11971,-0.09098,1.2805,-0.8537,-1.2805,0.00,0.00,0.00,6,S01
540,-9.37569,0.11492,-0.09337,0.7927,-0.8537,-1.4634,0.00,0.00,0.00,6,S01
560,-9.36133,0.07661,-0.07901,0.7317,-1.0366,-1.4634,0.00,0.00,0.00,6,S01
580,-9.35175,0.05028,-0.07422,0.8537,-1.4024,-1.4024,0.00,0.00,0.00,6,S01
