timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,-8.74602,1.00556,-0.75896,-36.2805,-19.2073,-15.5488,0.00,0.00,0.00,2,S01
20,-8.13550,0.55067,-1.06063,-40.0000,-12.6829,-5.7317,0.00,0.00,0.00,2,S01
40,-8.45871,0.22027,-0.28491,-38.0488,-3.2317,-1.8293,0.00,0.00,0.00,2,S01
60,-9.35415,0.27773,0.58658,-27.8049,0.7317,-2.4390,0.00,0.00,0.00,2,S01
80,-9.94791,0.62489,0.94810,-15.6098,-1.5854,-4.0244,0.00,0.00,0.00,2,S01
100,-10.03889,0.86431,1.00796,-7.6220,-5.8537,-4.5122,0.00,0.00,0.00,2,S01
120,-9.75398,1.01035,0.92656,-2.2561,-8.4756,-3.4146,0.00,0.00,0.00,2,S01
140,-9.19373,1.09415,0.58179,2.9878,-8.4146,-0.7317,0.00,0.00,0.00,2,S01
160,-8.77714,1.34075,0.28491,6.0976,-5.0610,3.3537,0.00,0.00,0.00,2,S01
180,-8.56406,1.50835,0.49081,4.7561,-0.5488,7.9268,0.00,0.00,0.00,2,S01
200,-8.55209,1.51553,0.79966,1.9512,3.4146,11.7073,0.00,0.00,0.00,2,S01
220,-8.70053,1.38864,1.09654,-0.1220,6.6463,13.2317,0.00,0.00,0.00,2,S01
240,-8.85615,1.39582,1.24020,-1.1585,8.0488,13.6585,0.00,0.00,0.00,2,S01
260,-8.92319,1.26893,1.46046,-2.2561,8.5976,14.5732,0.00,0.00,0.00,2,S01
280,-8.90643,1.19231,1.53947,-2.0122,8.6585,15.0610,0.00,0.00,0.00,2,S01
300,-8.84658,1.20668,1.52032,-0.1829,9.1463,14.7561,0.00,0.00,0.00,2,S01
320,-8.81545,1.37667,1.49877,1.4634,9.2073,13.2927,0.00,0.00,0.00,2,S01
340,-8.80827,1.58017,1.49159,2.0122,9.0854,11.0976,0.00,0.00,0.00,2,S01
360,-8.79151,1.62806,1.49159,1.7073,9.7561,8.9634,0.00,0.00,0.00,2,S01
380,-8.85855,1.62087,1.60651,1.7073,11.4024,7.1951,0.00,0.00,0.00,2,S01
400,-8.95431,1.71904,1.77410,1.8293,12.3171,6.2195,0.00,0.00,0.00,2,S01
420,-8.91122,1.56102,1.89621,1.9512,11.7683,5.2439,0.00,0.00,0.00,2,S01
440,-8.75081,1.52511,1.90818,4.3293,10.8537,3.4756,0.00,0.00,0.00,2,S01
460,-8.65504,1.64242,2.03028,7.6220,10.6707,1.3415,0.00,0.00,0.00,2,S01
480,-8.69335,1.71185,2.23618,10.3659,9.6951,-0.8537,0.00,0.00,0.00,2,S01
500,-8.71011,1.82678,2.28886,12.9268,7.3780,-2.6220,0.00,0.00,0.00,2,S01
520,-8.74362,1.98240,2.26491,14.0854,5.7317,-3.9634,0.00,0.00,0.00,2,S01
540,-8.77714,2.30801,2.05901,14.3902,5.0610,-4.8780,0.00,0.00,0.00,2,S01
560,-8.69335,2.63362,1.37188,12.0122,4.2073,-4.3902,0.00,0.00,0.00,2,S01
580,-8.81784,3.17232,0.79009,5.6707,4.4512,-2.6220,0.00,0.00,0.00,2,S01
600,-9.52653,2.65756,1.68312,-3.8415,4.2683,1.5854,0.00,0.00,0.00,2,S01
620,-9.96706,1.56102,3.13401,-1.4024,-0.3049,7.0122,0.00,0.00,0.00,2,S01
640,-9.65342,0.76136,3.32794,11.8293,-6.2195,11.9512,0.00,0.00,0.00,2,S01
660,-9.18176,0.92177,3.07894,25.4268,-7.9268,13.5976,0.00,0.00,0.00,2,S01
680,-9.43316,1.94409,2.00874,35.4268,-8.7805,13.1707,0.00,0.00,0.00,2,S01
700,-9.95988,3.11964,0.94810,38.7195,-5.4878,17.1341,0.00,0.00,0.00,2,S01
720,-10.43154,3.44526,0.61531,34.6951,1.1585,25.9756,0.00,0.00,0.00,2,S01
740,-9.86172,1.91536,-0.11492,26.4024,2.1341,31.8902,0.00,0.00,0.00,2,S01
760,-9.50498,1.39582,-0.26336,30.7317,0.4878,22.2561,0.00,0.00,0.00,2,S01
780,-9.06445,1.39343,-0.74220,36.7683,-3.4146,11.2805,0.00,0.00,0.00,2,S01
800,-8.81545,1.64242,-0.91698,37.3780,-5.3659,4.9390,0.00,0.00,0.00,2,S01
820,-8.84658,1.91776,-0.74939,29.3902,-5.3049,1.4634,0.00,0.00,0.00,2,S01
840,-9.20571,1.86508,-0.45969,15.5488,-4.2073,-0.9146,0.00,0.00,0.00,2,S01
860,-9.78271,1.67834,-0.10295,2.0122,-3.5976,-3.7195,0.00,0.00,0.00,2,S01
880,-10.03410,1.56102,0.11971,-6.9512,-5.6707,-8.1707,0.00,0.00,0.00,2,S01
900,-9.78271,1.51314,0.12450,-13.3537,-8.9634,-13.0488,0.00,0.00,0.00,2,S01
920,-9.34218,1.54187,0.06704,-18.9634,-10.3049,-17.0732,0.00,0.00,0.00,2,S01
940,-8.96868,1.49877,0.20111,-22.6220,-9.2683,-20.2439,0.00,0.00,0.00,2,S01
960,-8.72447,1.33596,0.47645,-23.6585,-7.0732,-21.1585,0.00,0.00,0.00,2,S01
980,-8.55688,1.17076,0.42138,-24.1463,-4.5732,-18.9634,0.00,0.00,0.00,2,S01
1000,-8.49463,1.06303,0.72065,-25.0000,-0.5488,-15.0000,0.00,0.00,0.00,2,S01
1020,-8.51857,1.01035,0.85952,-25.1220,1.8293,-11.5244,0.00,0.00,0.00,2,S01
1040,-8.60476,0.81882,0.88346,-24.1463,4.3293,-8.7195,0.00,0.00,0.00,2,S01
