timestamp,ax,ay,az,gx,gy,gz,label,subject_id
1360,-0.54348,9.60793,-0.58897,-4.0244,-0.2439,1.8902,+Y_down,CALIB
1380,-0.52912,9.61033,-0.58897,-3.8415,0.1829,2.622,+Y_down,CALIB
1400,-0.49081,9.6199,-0.60573,-3.9634,1.5854,3.2927,+Y_down,CALIB
1420,-0.48602,9.61511,-0.61052,-4.3293,2.1951,2.3171,+Y_down,CALIB
1440,-0.49081,9.61511,-0.60813,-4.4512,1.5854,0.3659,+Y_down,CALIB
1460,-0.51954,9.60554,-0.60094,-4.3293,0.9756,-0.8537,+Y_down,CALIB
1480,-0.53391,9.60554,-0.61531,-4.0854,0.6707,-0.5488,+Y_down,CALIB
1500,-0.51954,9.6223,-0.62489,-3.7805,0.0,0.5488,+Y_down,CALIB
1520,-0.51715,9.6199,-0.63207,-4.0854,-0.4268,0.4878,+Y_down,CALIB
1540,-0.51715,9.61272,-0.61292,-4.6951,-0.3659,0.061,+Y_down,CALIB
1560,-0.52194,9.60554,-0.60334,-5.3049,-0.3659,-0.7927,+Y_down,CALIB
1580,-0.54827,9.58638,-0.58419,-5.3659,-0.9146,-1.4634,+Y_down,CALIB
1600,-0.55306,9.58399,-0.5794,-4.5732,-1.3415,-0.3049,+Y_down,CALIB
1620,-0.52433,9.61033,-0.61292,-3.7805,-0.7317,0.8537,+Y_down,CALIB
1640,-0.52433,9.61033,-0.61292,-3.7805,-0.7317,0.8537,+Y_down,CALIB
1660,-0.5387,9.61751,-0.6201,-4.2683,-1.1585,-0.122,+Y_down,CALIB
1680,-0.54827,9.61033,-0.60813,-4.3293,-2.0122,1.3415,+Y_down,CALIB
1700,-0.53151,9.61272,-0.59855,-4.3293,-1.5854,2.1951,+Y_down,CALIB
1720,-0.51715,9.61511,-0.61052,-4.3902,-1.2195,1.4634,+Y_down,CALIB
1740,-0.54348,9.60793,-0.61531,-4.5732,-1.3415,-0.1829,+Y_down,CALIB
1760,-0.56264,9.59596,-0.60813,-4.5732,-1.6463,-0.1829,+Y_down,CALIB
1780,-0.55545,9.60075,-0.60094,-4.1463,-1.4024,1.6463,+Y_down,CALIB
1800,-0.50757,9.6199,-0.61052,-3.7195,-0.8537,3.2317,+Y_down,CALIB
1820,-0.50039,9.62469,-0.61531,-3.9024,-0.7317,2.2561,+Y_down,CALIB
1840,-0.52433,9.60314,-0.60573,-4.3293,-1.2805,1.0366,+Y_down,CALIB
1860,-0.53391,9.60314,-0.59616,-4.5732,-1.5854,1.6463,+Y_down,CALIB
1880,-0.50039,9.60554,-0.59376,-4.6951,-1.5244,3.5976,+Y_down,CALIB
1900,-0.47405,9.61751,-0.60094,-4.5122,-1.4634,4.1463,+Y_down,CALIB
1920,-0.45729,9.62469,-0.60573,-4.2073,-1.2195,2.8659,+Y_down,CALIB
1940,-0.47884,9.61751,-0.61052,-4.2683,-0.9756,0.5488,+Y_down,CALIB
1960,-0.49799,9.61511,-0.60573,-4.6951,-0.9146,-0.4268,+Y_down,CALIB
1980,-0.50278,9.61272,-0.58897,-4.939,-1.0366,0.2439,+Y_down,CALIB
2000,-0.48123,9.61751,-0.58897,-4.7561,-1.2805,1.2195,+Y_down,CALIB
2020,-0.47884,9.61272,-0.59137,-4.5122,-1.4024,1.0366,+Y_down,CALIB
2040,-0.48363,9.61511,-0.60334,-4.5122,-1.2805,0.7317,+Y_down,CALIB
2060,-0.47645,9.61751,-0.59137,-4.4512,-1.1585,0.5488,+Y_down,CALIB
2080,-0.49321,9.60793,-0.58419,-4.3902,-0.9146,0.0,+Y_down,CALIB
2100,-0.50039,9.61033,-0.58897,-4.2073,-1.0366,0.4878,+Y_down,CALIB
2120,-0.48363,9.61033,-0.59376,-4.0854,-1.1585,1.2805,+Y_down,CALIB
2140,-0.47166,9.6199,-0.59137,-4.0244,-1.0976,0.7927,+Y_down,CALIB
2160,-0.50278,9.61272,-0.60813,-4.0854,-0.9146,-0.2439,+Y_down,CALIB
2180,-0.51715,9.62469,-0.61292,-4.0854,-0.8537,0.1829,+Y_down,CALIB
2200,-0.49321,9.62708,-0.6201,-4.2073,-0.7317,1.0366,+Y_down,CALIB
2220,-0.48602,9.62948,-0.61531,-4.3293,-0.7317,1.4634,+Y_down,CALIB
2240,-0.47645,9.6199,-0.60094,-4.3902,-0.7317,1.3415,+Y_down,CALIB
2260,-0.46926,9.63427,-0.61052,-4.4512,-0.6707,0.9146,+Y_down,CALIB
2280,-0.48123,9.62469,-0.60334,-4.5732,-0.7317,-0.122,+Y_down,CALIB
2300,-0.4956,9.61511,-0.60573,-4.3902,-0.9146,-0.3049,+Y_down,CALIB
2320,-0.50039,9.60554,-0.61052,-4.2073,-1.1585,0.7927,+Y_down,CALIB
2340,-0.47645,9.61751,-0.60094,-4.1463,-1.1585,1.8293,+Y_down,CALIB
2360,-0.46926,9.62708,-0.60573,-4.3293,-0.9146,0.9756,+Y_down,CALIB
2380,-0.49081,9.62708,-0.61052,-4.5122,-0.7927,-0.6707,+Y_down,CALIB
2400,-0.51954,9.60793,-0.61531,-4.5732,-0.9756,-0.9756,+Y_down,CALIB
2420,-0.50039,9.61033,-0.60813,-4.5122,-1.2805,0.3659,+Y_down,CALIB
2440,-0.49081,9.61272,-0.58658,-4.5732,-1.4024,0.6707,+Y_down,CALIB
2460,-0.50518,9.6199,-0.59855,-4.4512,-1.2805,0.0,+Y_down,CALIB
2480,-0.51954,9.60793,-0.59376,-4.3293,-1.2805,0.0,+Y_down,CALIB
2500,-0.49799,9.61272,-0.59376,-4.3293,-1.2805,0.9756,+Y_down,CALIB
2520,-0.48842,9.61033,-0.58179,-4.4512,-1.4634,1.2195,+Y_down,CALIB
2540,-0.4956,9.61751,-0.58658,-4.4512,-1.4634,0.8537,+Y_down,CALIB
2560,-0.49081,9.6199,-0.58419,-4.4512,-1.4024,0.6707,+Y_down,CALIB
2580,-0.49321,9.6199,-0.59137,-4.5732,-1.4024,0.4268,+Y_down,CALIB
2600,-0.50518,9.60554,-0.5794,-4.7561,-1.5244,0.3049,+Y_down,CALIB
2620,-0.49321,9.60793,-0.577,-4.6341,-1.5854,0.9146,+Y_down,CALIB
2640,-0.49321,9.60793,-0.59376,-4.0854,-1.1585,0.9756,+Y_down,CALIB
2660,-0.49321,9.62708,-0.59376,-3.5976,-0.6707,0.6707,+Y_down,CALIB
2680,-0.4956,9.6199,-0.60334,-3.6585,-0.5488,0.1829,+Y_down,CALIB
2700,-0.50757,9.60793,-0.61052,-3.9024,-0.7927,0.1829,+Y_down,CALIB
2720,-0.4956,9.61272,-0.61052,-4.0854,-1.1585,0.9146,+Y_down,CALIB
2740,-0.48363,9.6199,-0.61052,-4.2683,-1.3415,0.7317,+Y_down,CALIB
2760,-0.50039,9.61511,-0.59855,-4.5122,-1.2805,-0.3049,+Y_down,CALIB
2780,-0.52912,9.61751,-0.60094,-4.3293,-1.1585,-0.6707,+Y_down,CALIB
2800,-0.52433,9.61511,-0.61531,-4.0244,-1.1585,0.0,+Y_down,CALIB
2820,-0.4956,9.62948,-0.62489,-4.0854,-1.3415,0.9756,+Y_down,CALIB
2840,-0.48842,9.61511,-0.60813,-4.3902,-1.3415,0.9146,+Y_down,CALIB
2860,-0.4956,9.61511,-0.60573,-4.4512,-1.4634,0.2439,+Y_down,CALIB
2880,-0.51954,9.60554,-0.60813,-4.2073,-1.5244,-0.061,+Y_down,CALIB
2900,-0.49799,9.62708,-0.6201,-4.0854,-1.1585,0.5488,+Y_down,CALIB
2920,-0.50518,9.62708,-0.61292,-4.3293,-0.8537,0.5488,+Y_down,CALIB
2940,-0.50757,9.62948,-0.6177,-4.5122,-0.9756,0.2439,+Y_down,CALIB
2960,-0.52194,9.6223,-0.61292,-4.3902,-1.1585,-0.122,+Y_down,CALIB
2980,-0.51715,9.6199,-0.6201,-4.2073,-1.2805,0.4268,+Y_down,CALIB
3000,-0.51475,9.62469,-0.6201,-4.0854,-1.4634,0.9756,+Y_down,CALIB
3020,-0.50996,9.6223,-0.60094,-4.3902,-1.6463,0.9146,+Y_down,CALIB
3040,-0.50039,9.6223,-0.58897,-4.8171,-1.7073,0.2439,+Y_down,CALIB
3060,-0.50518,9.61272,-0.58419,-4.6951,-1.5244,0.0,+Y_down,CALIB
3080,-0.51236,9.61033,-0.59616,-4.3902,-1.1585,0.4268,+Y_down,CALIB
3100,-0.50518,9.61033,-0.60813,-4.1463,-1.0366,0.7927,+Y_down,CALIB
3120,-0.50996,9.61511,-0.60334,-4.2683,-0.9146,0.3659,+Y_down,CALIB
3140,-0.52433,9.61751,-0.59855,-4.3293,-0.7317,0.061,+Y_down,CALIB
3160,-0.53391,9.61033,-0.61292,-4.3293,-0.7317,0.4268,+Y_down,CALIB
3180,-0.51236,9.61272,-0.61052,-4.2073,-0.9146,1.1585,+Y_down,CALIB
3200,-0.50039,9.61272,-0.60813,-4.0244,-1.1585,1.2805,+Y_down,CALIB
3220,-0.51715,9.60554,-0.61531,-3.9024,-1.1585,1.1585,+Y_down,CALIB
3240,-0.50518,9.60554,-0.6201,-3.9634,-0.9756,1.5854,+Y_down,CALIB
3260,-0.49799,9.61033,-0.61052,-4.0244,-0.9146,1.2805,+Y_down,CALIB
3280,-0.49799,9.61033,-0.61052,-4.0244,-0.9146,1.2805,+Y_down,CALIB
3300,-0.48363,9.6223,-0.60813,-4.2683,-1.1585,1.6463,+Y_down,CALIB
3320,-0.48123,9.61272,-0.61052,-4.5122,-1.3415,1.1585,+Y_down,CALIB
3340,-0.49081,9.62469,-0.61531,-4.7561,-1.2805,0.3049,+Y_down,CALIB
3360,-0.50518,9.6199,-0.60573,-4.6951,-1.0366,-0.122,+Y_down,CALIB
3380,-0.51236,9.61272,-0.61292,-4.6341,-0.9146,-0.3659,+Y_down,CALIB
3400,-0.50518,9.61272,-0.60813,-4.3293,-0.9756,0.122,+Y_down,CALIB
3420,-0.49321,9.61033,-0.61531,-4.1463,-0.7927,0.7927,+Y_down,CALIB
3440,-0.50039,9.61272,-0.62249,-4.0854,-0.6098,0.6707,+Y_down,CALIB
3460,-0.50278,9.6223,-0.61531,-4.2073,-0.7927,0.5488,+Y_down,CALIB
3480,-0.50996,9.59835,-0.60813,-4.3902,-1.2195,0.5488,+Y_down,CALIB
3500,-0.50518,9.61033,-0.60813,-4.2073,-1.2805,1.2195,+Y_down,CALIB
3520,-0.46926,9.61272,-0.6201,-4.0244,-1.2805,1.7683,+Y_down,CALIB
3540,-0.47405,9.62948,-0.63686,-4.0854,-1.1585,1.0366,+Y_down,CALIB
3560,-0.48602,9.61033,-0.62249,-4.3293,-1.1585,-0.061,+Y_down,CALIB
3580,-0.50757,9.60793,-0.61292,-4.3902,-1.2195,-0.3659,+Y_down,CALIB
3600,-0.52433,9.59835,-0.61531,-4.2683,-1.1585,0.122,+Y_down,CALIB
3620,-0.50757,9.60793,-0.62489,-4.0244,-1.0976,1.8293,+Y_down,CALIB
3640,-0.4956,9.61751,-0.63207,-3.8415,-1.1585,3.0488,+Y_down,CALIB
3660,-0.46687,9.62948,-0.6201,-3.9634,-1.4024,2.5,+Y_down,CALIB
3680,-0.49321,9.6223,-0.61052,-4.2683,-1.6463,-0.1829,+Y_down,CALIB
3700,-0.50996,9.61272,-0.62249,-4.2073,-1.7683,-0.4268,+Y_down,CALIB
3720,-0.48842,9.61751,-0.62728,-4.5122,-1.2195,0.6707,+Y_down,CALIB
3740,-0.47884,9.62469,-0.62489,-4.8171,-0.7927,0.3659,+Y_down,CALIB
3760,-0.50039,9.61751,-0.6201,-4.878,-0.8537,-0.5488,+Y_down,CALIB
3780,-0.49081,9.6199,-0.6177,-4.7561,-1.2195,-0.122,+Y_down,CALIB
3800,-0.4956,9.61751,-0.61531,-4.8171,-1.2195,0.061,+Y_down,CALIB
3820,-0.50757,9.61511,-0.61052,-4.6341,-1.2195,-0.1829,+Y_down,CALIB
3840,-0.52194,9.60793,-0.62249,-4.2683,-1.2805,0.4268,+Y_down,CALIB
3860,-0.48363,9.61511,-0.62489,-4.0244,-1.2805,2.1341,+Y_down,CALIB
3880,-0.46687,9.61272,-0.62249,-4.2073,-1.0976,1.8902,+Y_down,CALIB
3900,-0.48842,9.61511,-0.6201,-4.3293,-0.9756,0.6707,+Y_down,CALIB
3920,-0.49081,9.6223,-0.61531,-4.5122,-1.0976,-0.061,+Y_down,CALIB
3940,-0.49321,9.61511,-0.61052,-4.6951,-1.1585,-0.4878,+Y_down,CALIB
3960,-0.50518,9.61511,-0.61052,-4.6951,-1.2195,-0.3049,+Y_down,CALIB
3980,-0.50757,9.6223,-0.61052,-4.4512,-1.2805,0.4268,+Y_down,CALIB
4000,-0.49799,9.62469,-0.6177,-4.1463,-1.2195,1.3415,+Y_down,CALIB
4020,-0.48363,9.62708,-0.62249,-4.1463,-1.0976,1.2195,+Y_down,CALIB
4040,-0.4956,9.62948,-0.62728,-4.3902,-1.2195,0.1829,+Y_down,CALIB
4060,-0.51236,9.62469,-0.6201,-4.6341,-1.4634,-0.3049,+Y_down,CALIB
4080,-0.50757,9.6199,-0.62489,-4.6341,-1.4634,0.4268,+Y_down,CALIB
4100,-0.49081,9.6199,-0.6177,-4.6341,-1.3415,1.0366,+Y_down,CALIB
4120,-0.50039,9.6199,-0.61052,-4.6341,-1.4634,0.2439,+Y_down,CALIB
4140,-0.51236,9.61033,-0.59376,-4.5732,-1.4024,-0.2439,+Y_down,CALIB
4160,-0.52194,9.60793,-0.61292,-4.2683,-1.0366,0.6707,+Y_down,CALIB
4180,-0.50278,9.61033,-0.6177,-3.9634,-0.7927,1.7073,+Y_down,CALIB
4200,-0.47405,9.61272,-0.6177,-3.9634,-0.7317,1.8293,+Y_down,CALIB
4220,-0.48363,9.61033,-0.61052,-4.2073,-0.9146,0.6098,+Y_down,CALIB
4240,-0.50278,9.61511,-0.6201,-4.2683,-1.1585,-0.2439,+Y_down,CALIB
4260,-0.50518,9.61033,-0.61292,-4.2683,-1.0366,0.1829,+Y_down,CALIB
4280,-0.49799,9.61272,-0.60813,-4.3293,-0.7927,0.6707,+Y_down,CALIB
4300,-0.48123,9.61272,-0.6201,-4.5122,-0.8537,0.2439,+Y_down,CALIB
4320,-0.50757,9.61511,-0.62249,-4.5732,-1.0976,-0.8537,+Y_down,CALIB
4340,-0.52194,9.60793,-0.61531,-4.5122,-1.2805,-0.7927,+Y_down,CALIB
4360,-0.52912,9.60793,-0.61292,-4.4512,-1.3415,0.2439,+Y_down,CALIB
4380,-0.48602,9.61272,-0.6177,-4.3902,-1.3415,0.9146,+Y_down,CALIB
4400,-0.46208,9.6223,-0.60573,-4.4512,-1.0366,-0.061,+Y_down,CALIB
4420,-0.50757,9.61751,-0.62249,-4.5732,-0.5488,-1.5854,+Y_down,CALIB
4440,-0.55785,9.61033,-0.60573,-4.6951,-0.6707,-2.1951,+Y_down,CALIB
4460,-0.56743,9.60314,-0.59855,-4.3902,-0.9756,-0.9146,+Y_down,CALIB
4480,-0.54109,9.61272,-0.60334,-4.0854,-0.9146,1.3415,+Y_down,CALIB
4500,-0.50278,9.61751,-0.60573,-4.2073,-0.7927,1.4634,+Y_down,CALIB
4520,-0.5363,9.61511,-0.59616,-4.6951,-0.6098,-0.6707,+Y_down,CALIB
4540,-0.56024,9.61272,-0.59855,-4.7561,-0.7927,-0.9146,+Y_down,CALIB
4560,-0.56982,9.61033,-0.60813,-4.1463,-1.0366,0.7317,+Y_down,CALIB
4580,-0.54109,9.61751,-0.62728,-3.5366,-1.3415,3.4756,+Y_down,CALIB
4600,-0.53151,9.59596,-0.62249,-3.1098,-2.0122,5.1829,+Y_down,CALIB
4620,-0.48363,9.62469,-0.6177,-3.1098,-2.0732,5.4268,+Y_down,CALIB
4640,-0.48363,9.61272,-0.62728,-3.4146,-1.4024,3.6585,+Y_down,CALIB
4660,-0.46208,9.6223,-0.62968,-3.5366,-0.8537,4.0854,+Y_down,CALIB
4680,-0.43814,9.62948,-0.62489,-3.7195,-0.4878,4.0244,+Y_down,CALIB
4700,-0.44532,9.63187,-0.62489,-4.0244,-0.7317,2.3171,+Y_down,CALIB
4720,-0.4549,9.62948,-0.62728,-4.1463,-1.0366,0.9756,+Y_down,CALIB
4740,-0.45011,9.62948,-0.63207,-4.2073,-0.9756,0.4878,+Y_down,CALIB
4760,-0.44772,9.61751,-0.6177,-4.2683,-0.9146,0.1829,+Y_down,CALIB
4780,-0.47166,9.61033,-0.62489,-4.2683,-0.9756,0.2439,+Y_down,CALIB
4800,-0.46208,9.61751,-0.62728,-4.2073,-0.9756,1.5244,+Y_down,CALIB
4820,-0.44053,9.61751,-0.63207,-4.2073,-0.9756,2.2561,+Y_down,CALIB
4840,-0.43574,9.6199,-0.62968,-4.3293,-1.2195,1.6463,+Y_down,CALIB
4860,-0.44293,9.61751,-0.64643,-4.0244,-1.1585,1.3415,+Y_down,CALIB
4880,-0.44293,9.61751,-0.64643,-4.0244,-1.1585,1.3415,+Y_down,CALIB
4900,-0.41899,9.6199,-0.65362,-4.0244,-0.9146,1.8902,+Y_down,CALIB
4920,-0.43096,9.61511,-0.64883,-4.6951,-1.2805,-0.6707,+Y_down,CALIB
4940,-0.46687,9.60793,-0.63207,-4.878,-1.5854,-1.1585,+Y_down,CALIB
4960,-0.46687,9.60793,-0.61531,-4.7561,-1.5244,0.2439,+Y_down,CALIB
4980,-0.43335,9.61751,-0.6177,-4.3902,-1.2195,1.4634,+Y_down,CALIB
