timestamp,ax,ay,az,gx,gy,gz,label,subject_id
1400,0.27294,0.20351,9.62948,-2.9878,-1.1585,1.4634,+Z_down,CALIB
1420,0.30406,0.19154,9.58399,-2.9268,-1.2195,2.0122,+Z_down,CALIB
1440,0.28491,0.22745,9.62469,-2.561,-1.0976,2.5,+Z_down,CALIB
1460,0.26336,0.26097,9.66779,-2.622,-1.4024,2.3171,+Z_down,CALIB
1480,0.27773,0.2466,9.62708,-3.2317,-1.9512,1.4634,+Z_down,CALIB
1500,0.31603,0.23942,9.61511,-3.7195,-2.1951,0.9146,+Z_down,CALIB
1520,0.29688,0.25139,9.61751,-3.9634,-1.9512,0.7927,+Z_down,CALIB
1540,0.33279,0.24421,9.61033,-4.1463,-2.0732,0.3659,+Z_down,CALIB
1560,0.32561,0.24181,9.64145,-4.3293,-1.9512,0.2439,+Z_down,CALIB
1580,0.31603,0.22505,9.59835,-4.4512,-1.4024,0.1829,+Z_down,CALIB
1600,0.32322,0.23703,9.58638,-4.4512,-0.9756,0.4268,+Z_down,CALIB
1620,0.30646,0.2466,9.60793,-4.3902,-1.2195,0.6707,+Z_down,CALIB
1640,0.3304,0.23703,9.59357,-4.4512,-1.9512,0.6707,+Z_down,CALIB
1660,0.34477,0.22027,9.59835,-4.3902,-2.1951,0.4878,+Z_down,CALIB
1680,0.33519,0.22266,9.61751,-4.3293,-1.7073,0.3049,+Z_down,CALIB
1700,0.31364,0.23942,9.62469,-4.4512,-1.1585,0.3049,+Z_down,CALIB
1720,0.30406,0.24421,9.60075,-4.5122,-1.2195,0.5488,+Z_down,CALIB
1740,0.33279,0.24181,9.61511,-4.5122,-1.3415,1.0366,+Z_down,CALIB
1760,0.35195,0.23942,9.60793,-4.5122,-1.0366,1.0976,+Z_down,CALIB
1780,0.36871,0.23463,9.57202,-4.5122,-0.7317,0.7317,+Z_down,CALIB
1800,0.34716,0.249,9.62469,-4.2683,-0.9146,0.6707,+Z_down,CALIB
1820,0.30167,0.24421,9.64145,-4.2683,-0.9756,0.8537,+Z_down,CALIB
1840,0.31843,0.22745,9.62948,-4.3902,-0.7317,0.8537,+Z_down,CALIB
1860,0.30406,0.21787,9.62948,-4.4512,-0.7927,0.7927,+Z_down,CALIB
1880,0.27054,0.23463,9.62708,-4.4512,-1.0366,0.7927,+Z_down,CALIB
